Cell ID,Area [microns²],Mean Area [microns²],Normalized Area
108,3.6773250618144213,3.455438035470562,1.064213863500418
110,3.365269827868841,3.455438035470562,0.9739054190304872
114,2.938864675501314,3.455438035470562,0.8505042328449971
116,4.004013971717314,3.455438035470562,1.1587572778372937
118,3.895157128607473,3.455438035470562,1.127254226127956
119,4.73927922773727,3.455438035470562,1.3715422412695282
120,4.06746105098211,3.455438035470562,1.177118793400155
121,2.6989600309662807,3.455438035470562,0.7810760902846681
122,2.932481951272786,3.455438035470562,0.8486570794123472
123,4.266263543672131,3.455438035470562,1.2346520180302265
124,3.9710052476814095,3.455438035470562,1.149204589090725
125,3.0981893825181865,3.455438035470562,0.8966126293439016
126,3.368895408444491,3.455438035470562,0.9749546580961086
127,3.1076793107585026,3.455438035470562,0.8993590042297773
128,3.249332715512658,3.455438035470562,0.940353345120878
130,3.432356470346771,3.455438035470562,0.9933202202190126
131,2.6910266725880465,3.455438035470562,0.7787801850197502
132,5.289474677000151,3.455438035470562,1.530768204407934
133,2.342481538254379,3.455438035470562,0.6779116031624568
134,3.39793341776405,3.455438035470562,0.9833582263330383
135,3.113582792201871,3.455438035470562,0.9010674653229204
136,3.880928066682895,3.455438035470562,1.1231363511209338
137,2.760062122774854,3.455438035470562,0.7987589690344391
138,2.8657941779418867,3.455438035470562,0.8293577105200853
139,2.344955559579957,3.455438035470562,0.6786275822366529
140,2.8278126949852376,3.455438035470562,0.818365910763654
142,4.895047284975525,3.455438035470562,1.416621347200317
143,4.5070492530426325,3.455438035470562,1.3043351397933147
144,2.9811770791384107,3.455438035470562,0.8627493963243458
145,4.894281171624311,3.455438035470562,1.4163996348317693
146,2.6561538148963746,3.455438035470562,0.7686880180256681
147,3.698384181287384,3.455438035470562,1.070308349715129
148,3.2989357500783947,3.455438035470562,0.954708409241998
149,3.8162587161155765,3.455438035470562,1.1044211115757652
150,3.6205027723933214,3.455438035470562,1.0477695548953119
151,4.219309452481826,3.455438035470562,1.2210635552338127
152,5.583136350812444,3.455438035470562,1.6157535726297958
153,3.94649909986272,3.455438035470562,1.142112536631057
154,5.703919045417287,3.455438035470562,1.6507079527590274
155,2.6820704139048517,3.455438035470562,0.7761882535218453
156,3.746767006047899,3.455438035470562,1.0843102864490126
157,2.8157326179850886,3.455438035470562,0.8148699496507226
158,2.0936917477193653,3.455438035470562,0.6059121090372109
159,4.076327769735847,3.455438035470562,1.1796848121401002
160,2.7487997795119,3.455438035470562,0.7954996591734766
161,6.177370290279834,3.455438035470562,1.7877242268182068
162,3.6609441687978315,3.455438035470562,1.0594732509215097
