SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD
2466,0,,60.63186344923012,1.7904788037517656,0,2.933102133772869,0.46877563697663,-0.33163355086329993,6.256942346001428,4.210212710510632,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0
2066,0,,60.30056396609613,1.543803882200134,1,2.9091887784487525,0.4874830687874914,-0.45390447987566807,5.967773989945393,4.250350212517506,,,"[-0.33129948313398927, -0.2466749215516315]",0.4130470487091658,1,0.4130470487091658,1,0.1053691611382571
2489,0,,60.369466002350485,1.2028235741223474,2,2.926978274093872,0.486115246238681,2.757719625307618,6.02116123026665,4.244012712200631,1.1301664713659059,,"[0.06890203625435731, -0.3409803080777867]",0.3478721907494462,1,0.3478721907494462,2,0.2764952398617819
2266,0,,60.20011479805443,1.1711891867151083,3,2.8747401737705935,0.48633631041238723,2.737502876610976,5.9110128366376085,4.195425209771261,1.5855126308671061,0.4553461595012003,"[-0.16935120429605632, -0.03163438740723912]",0.17228048311737432,1,0.17228048311737432,3,0.5503784639253295
2563,0,,60.19845285717816,1.2880433191269895,4,2.9401704601034853,0.4817483100186304,-0.33386738951238315,6.103125634192223,4.400337720016885,1.7412441867398982,0.15573155587279208,"[-0.00166194087626792, 0.11685413241188125]",0.1168659501703113,1,0.1168659501703113,4,0.9466038093756598
2829,0,,60.16376311778599,1.5858146280724204,5,2.9632933013538243,0.5024511495913802,-0.2446804038792162,5.89767443812942,4.320062716003132,0.10175375165354805,-1.6394904350863502,"[-0.03468973939217079, 0.2977713089454308]",0.2997851404759281,1,0.2997851404759281,5,1.396077972816953
2077,0,,60.24750801025285,1.4725195490081062,6,2.978585667097493,0.4921130353227934,-0.2153861759081953,6.052645334102437,4.330625216531258,2.6210307515839006,2.5192769999303524,"[0.08374489246686068, -0.11329507906431413]",0.14088641508135286,1,0.14088641508135286,6,2.0119523147138842
2734,0,,60.45281943039551,1.420659155619236,7,2.990146519758913,0.49119769416492953,-0.267426065332836,6.087460416202424,4.385550219277505,0.686840877512869,-1.9341898740710315,"[0.2053114201426567, -0.05186039338887016]",0.211759957601627,1,0.211759957601627,7,2.693890748032894
2820,0,,60.77587931913339,1.402252999483203,8,2.958755310876497,0.4799126003961178,-0.2421905421406895,6.165196138701824,4.275700213785007,0.19050548866358574,-0.4963353888492833,"[0.3230598887378804, -0.018406156136033136]",0.3235838041296809,1,0.3235838041296809,8,3.5114289236729648
2597,0,,61.09521769899769,1.2081312183220891,9,2.942086888335061,0.4926185658415759,2.975941602687495,5.972342685275942,4.26725021336251,0.4892859808152543,0.2987804921516686,"[0.31933837986430547, -0.19412178116111378]",0.3737114753061816,1,0.3737114753061816,9,4.472970888580189
2463,0,,61.452333848191195,1.1645999610182975,10,2.934787344279728,0.47809850421505284,2.902433775819757,6.138457490257353,4.136275206813755,0.4249006755347812,-0.06438530528047309,"[0.35711614919350154, -0.04353125730379159]",0.3597595229834009,1,0.3597595229834009,10,5.465818853915003
2351,0,,61.72603689668662,1.2538215801670967,11,2.9272896279041083,0.47443407565154516,-0.24978800602995488,6.170066144351102,4.182750209137508,0.4364159045594439,0.011515229024662677,"[0.2737030484954275, 0.08922161914879911]",0.28787819660270153,1,0.28787819660270153,11,6.609259488807807
2586,0,,61.90755669772944,1.2075292272685194,12,3.010833636404021,0.4692973940179557,2.9095764473721974,6.415619764316918,4.3411877170593804,0.5648215163924724,0.12840561183302845,"[0.18151980104281762, -0.04629235289857725]",0.18732970962319487,1,0.18732970962319487,12,7.791199285631794
2569,0,,62.274924839873655,1.079402121480912,13,2.9528393184890978,0.48094724617238577,-0.14462599862286205,6.139632448234692,4.336962716848133,0.08587509091106427,-0.4789464254814081,"[0.3673681421442154, -0.12812710578760744]",0.3890705682777884,1,0.3890705682777884,13,9.074790040142135
26824,0,,62.39605336393988,1.099212208877197,14,2.987040792139891,0.4756835052431975,3.043405938874269,6.279471033187789,4.25457521272876,0.4976897590606415,0.41181466814957723,"[0.1211285240662221, 0.01981008739628498]",0.12273776478781824,1,0.12273776478781824,14,10.411291310876319
26845,0,,62.83348689578495,1.1092191052986151,15,2.9076670637968447,0.4953055781976289,-0.10419611415607181,5.870450872727046,4.366537718326883,0.13923844730089416,-0.3584513117597473,"[0.4374335318450733, 0.010006896421418165]",0.43754797766467135,1,0.43754797766467135,15,11.760992304013103
26511,0,,62.88638229885772,0.782515817351203,16,2.921751172698688,0.509417167154432,3.0421984011765115,5.735478427276767,4.457375222868756,1.4331550486448046,1.2939166013439105,"[0.05289540307276752, -0.3267032879474121]",0.33095764384869586,1,0.33095764384869586,16,12.913858197900453
26408,0,,62.989530349390655,0.6909060955138377,17,2.949323682197836,0.483312039836781,3.0231099578931153,6.102317838375908,4.355975217798757,0.6840598337390843,-0.7490952149057203,"[0.10314805053293696, -0.09160972183736527]",0.13795601278619485,1,0.13795601278619485,17,13.92347322920304
26446,0,,63.510916523480354,0.7607657625074441,18,2.922255525770872,0.4883331204955436,-0.217826363450161,5.9841436165654045,4.271475213573759,0.8594178632861367,0.17535802954705237,"[0.5213861740896988, 0.06985966699360635]",0.5260455451805968,1,0.5260455451805968,18,14.76684325877197
