r,g(r)
47.14693349753695,0.9924475836489531
47.47321428571429,0.9887241010888503
47.79949507389163,0.9878980089791813
48.12577586206897,0.9909952334816093
48.45205665024631,0.9873384575999348
48.77833743842365,0.9852604557130752
49.104618226601,0.9847887434041506
49.43089901477833,0.9864365348131372
49.75717980295567,0.9875977738806241
50.08346059113301,0.9900425388524868
50.40974137931035,0.984843147872498
50.73602216748769,0.9868549087640647
51.06230295566503,0.9879430848889424
51.38858374384237,0.9805807935672936
51.71486453201972,0.9841759507911052
52.04114532019705,0.9834713876531015
52.36742610837439,0.9839475797035433
52.69370689655173,0.9849667770435272
53.01998768472907,0.9876633544329588
53.34626847290641,0.9845950436687831
53.67254926108375,0.9847811326543291
53.99883004926109,0.9848255331948031
54.32511083743844,0.9825881897129537
54.65139162561577,0.980128336527896
54.97767241379311,0.9857897916667209
55.30395320197045,0.9844222342848593
55.63023399014779,0.9848891035270718
55.95651477832513,0.9830287823853356
56.28279556650247,0.9865566691163807
56.60907635467981,0.9840143025394698
56.93535714285715,0.985978734601512
57.26163793103449,0.9846464843078259
57.58791871921183,0.9882383932366605
57.91419950738917,0.9813761770256572
58.240480295566506,0.990289636979417
58.56676108374385,0.984491926170292
58.89304187192119,0.9862737116107113
59.21932266009853,0.9814321317160652
59.54560344827587,0.9902284162393005
59.87188423645321,0.9886647731553031
60.19816502463055,0.9868105386955552
60.52444581280789,0.9866805085330327
60.850726600985226,0.9880358598775019
61.17700738916257,0.9866561518454376
61.50328817733991,0.9873026873924408
61.82956896551725,0.9886871351927158
62.15584975369459,0.9850488387621585
62.48213054187193,0.9880953856549514
62.80841133004927,0.9899582985703856
63.13469211822661,0.991165372231532
63.460972906403946,0.9845330199193215
63.78725369458129,0.9871417784946714
64.11353448275862,0.9876795214229239
64.43981527093597,0.9870713686380069
64.76609605911331,0.9902028224517644
65.09237684729065,0.9878554101148059
65.418657635468,0.9899419140148767
65.74493842364532,0.9931886009949438
66.07121921182267,0.9893502737877254
66.39750000000001,0.979798265562301
