r,g(r)
0.1625,0.0013427213649612826
0.48878078817733994,0.014121734707458151
0.8150615763546799,0.6542924967429915
1.1413423645320198,0.8032773408916078
1.4676231527093597,0.9398564837353932
1.7939039408866997,1.143933940312074
2.1201847290640394,1.0333694979299965
2.4464655172413794,1.0089202523336782
2.7727463054187194,1.0058651943735475
3.0990270935960593,1.0144509295621733
3.4253078817733993,1.0132752986757478
3.7515886699507393,1.0242659287690774
4.077869458128079,1.0001512860494655
4.404150246305419,1.01465571804169
4.730431034482759,1.0080417751159438
5.056711822660099,1.0017689199192736
5.382992610837439,0.999182293656142
5.709273399014779,1.0030182875577827
6.035554187192119,1.0121257523799145
6.361834975369459,0.9975010051512953
6.688115763546799,1.0130117252846165
7.014396551724139,1.0034208839942642
7.340677339901479,1.0163214984965385
7.666958128078819,0.9997338140875102
7.993238916256159,1.0023124437894138
8.319519704433498,1.0042002140681645
8.645800492610839,1.0040709114098358
8.972081280788178,1.00662288434932
9.298362068965519,1.0013233245662139
9.624642857142858,1.0019545799343066
9.950923645320199,1.0071983199288235
10.277204433497538,1.0074949715373351
10.603485221674879,1.0060723100319184
10.929766009852218,1.0075985226502473
11.256046798029558,1.0015755465715128
11.582327586206898,1.0035864003972041
11.908608374384238,1.0076655970660793
12.234889162561577,0.9997535669911495
12.561169950738918,1.00206252120107
12.887450738916257,0.9968910486491875
13.213731527093598,1.0164132765320273
13.540012315270937,1.0028768194847966
13.866293103448278,1.0051799259123269
14.192573891625617,1.0038966785492642
14.518854679802958,1.004450372439744
14.845135467980297,1.0053718523038024
15.171416256157638,1.0001725652565054
15.497697044334977,1.0017768352848528
15.823977832512318,1.0004671844451265
16.15025862068966,1.0071555157309768
16.476539408866998,1.0070981793858347
16.80282019704434,1.0112943213473888
17.129100985221676,1.0008886943914745
17.455381773399015,1.0060139290618892
17.781662561576358,1.0055069492486342
18.107943349753697,1.0017821531549616
18.434224137931036,1.0034326810136502
18.760504926108375,1.0027627057841042
19.086785714285718,1.0082268481835388
19.413066502463057,1.0015432409685008
19.739347290640396,1.0033852536852852
20.065628078817735,1.0068170501565357
20.391908866995077,1.0049525415119487
20.718189655172417,1.003368468036213
21.044470443349756,1.0087296032485298
21.370751231527095,0.9982879220936817
21.697032019704437,1.0063712508950853
22.023312807881776,1.0059738011429917
22.349593596059115,0.9993876013644876
22.675874384236455,1.0036994816747153
23.002155172413797,1.0021169640269616
23.328435960591136,1.00800847381722
23.654716748768475,1.0052267045903225
23.980997536945814,1.0056827532232822
24.307278325123157,1.0033721287868167
24.633559113300496,1.0031068980733617
24.959839901477835,1.0026268693320735
25.286120689655174,1.0037508629466976
25.612401477832517,1.0011137620420913
25.938682266009856,1.0026906723788709
26.264963054187195,1.0018008946028787
26.591243842364534,1.009463244477815
26.917524630541877,1.0047852928893435
27.243805418719216,1.004985998186905
27.570086206896555,1.0035905781130012
27.896366995073894,1.0041444898097134
28.222647783251237,1.0003186420015489
28.548928571428576,1.002895031922504
28.875209359605915,0.9996687653537809
29.201490147783254,1.0072346462090243
29.527770935960593,1.00419187435922
29.854051724137936,1.0027134159807303
30.180332512315275,1.0066589685865177
30.506613300492614,1.0066465850039237
30.832894088669953,1.0028574956740763
31.159174876847295,1.0031802934689529
31.485455665024634,1.0017630550467507
31.811736453201974,1.0022844372071085
32.138017241379316,1.003954139384344
32.46429802955666,1.0060358390506339
32.790578817733994,1.0006802122419858
