SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD
33829,0,,88.34550486291451,17.421129057513994,0,2.314404353822143,0.4547928864012647,-0.12564113573268904,5.088919424698607,3.183537659176885,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0
33097,0,,88.55194547620485,16.482233272574984,1,2.0956760179132226,0.4838311544922553,0.6260222637596282,4.331420162706302,2.978625148931251,,,"[0.20644061329034002, -0.9388957849390103]",0.9613235780900893,1,0.9613235780900893,1,1.1192647764856445
34689,0,,88.32365337367631,17.297912592986172,2,2.0418704740682254,0.4714445740981547,0.22988768904182,4.331093380328327,2.9300376465018845,3.085127476032422,,"[-0.22829210252854182, 0.8156793204111885]",0.847024225051067,1,0.847024225051067,2,2.097062591908548
32886,0,,90.32490146760725,17.694105185435294,3,2.0076857842558407,0.4409674284397699,0.29329483526533223,4.552911745340083,2.6723126336156335,1.6482479687869445,-1.4368795072454774,"[2.00124809393094, 0.39619259244912186]",2.0400888470294074,1,2.0400888470294074,3,3.013483681457162
34795,0,,90.94816552656464,18.081436077492146,4,2.0597356791889236,0.4543852611561643,0.4026881923699104,4.533016044464145,2.887787644389379,0.3606008919444019,-1.2876470768425425,"[0.623264058957389, 0.3873308920568519]",0.7338142184024484,1,0.7338142184024484,4,4.760758848865979
34474,0,,91.01467275883384,17.913768895682754,5,2.0541114375312897,0.44115925821499713,0.3220995098061532,4.656167584111375,2.767375138368755,1.7492170929887978,1.3886162010443959,"[0.06650723226920263, -0.16766718180939222]",0.18037598454343484,1,0.18037598454343484,5,6.698723259762726
34650,0,,92.25318429027905,18.1930231876233,6,2.0491797454552745,0.4595284036680727,0.1423460594875612,4.459310303994704,2.8962376448118765,1.4149378790087446,-0.3342792139800532,"[1.2385115314452122, 0.2792542919405463]",1.2696037858678513,1,1.2696037858678513,6,8.058724981580475
34602,0,,91.46204548768259,17.916876038100966,7,2.015695558122871,0.47652386099576977,0.2236898129755352,4.229999215381924,2.9828501491425037,3.027531443452779,1.6125935644440346,"[-0.7911388025964641, -0.276147149522334]",0.8379485981628451,1,0.8379485981628451,7,9.64526455966117
33308,0,,91.76739547308024,18.000742406260954,8,1.9875503662998772,0.44812490830799634,0.40915462776521094,4.435259744441239,2.7356876367843808,3.0738111041776186,0.046279660724839466,"[0.3053499853976547, 0.08386636815998827]",0.3166578299848191,1,0.3166578299848191,8,11.57697916014946
33093,0,,92.32683024623891,17.88351616371863,9,2.043083431389947,0.4854638683891973,0.7750458730697927,4.208518006023886,3.001862650093128,0.4746023508634742,-2.5992087533141444,"[0.5594347731586709, -0.11722624254232272]",0.5715848645299182,1,0.5715848645299182,9,13.202042758385897
8003,0,,92.70712952658756,17.98541862925292,10,2.0533901893249396,0.4589158160295394,1.1983404695300324,4.474437614921442,2.908912645445626,0.4683587523712018,-0.006243598492272406,"[0.3802992803486518, 0.1019024655342875]",0.3937151954340461,1,0.3937151954340461,10,14.624310266088052
33662,0,,93.22240850339944,18.20487946746742,11,2.021688941261932,0.4608080373305522,1.6713413371093142,4.3872692693762865,2.8518751425937556,0.14083522883962585,-0.32752352353157593,"[0.5152789768118708, 0.21946083821450202]",0.5600673918861018,1,0.5600673918861018,11,16.991000939950364
8229,0,,93.39231414292507,19.38318437141817,12,2.062135860318797,0.45112931177756527,1.6280826864936018,4.571052703699196,2.862437643121896,1.0249499543426637,0.8841147255030378,"[0.16990563952563775, 1.1783049039507496]",1.1904916518048336,1,1.1904916518048336,12,18.864109405255935
33821,0,,93.78926431757702,19.079947462942464,13,2.0469587457869607,0.4739812774319107,0.9542556561801716,4.318648949337486,2.9553876477693732,2.0799369776137255,1.0549870232710619,"[0.3969501746519484, -0.30323690847570717]",0.4995218351765183,1,0.4995218351765183,13,20.541618015455356
17373,0,,93.71185237910927,18.91266387150987,14,2.0530637117499855,0.46775176746248054,0.870679855208494,4.389216363388015,2.9089126454456293,1.3518610644765925,-0.728075913137133,"[-0.07741193846774763, -0.16728359143259297]",0.1843269057406461,1,0.1843269057406461,14,22.443030334848412
18331,0,,93.46386134822205,18.542746345351162,15,2.0950180448429987,0.4545293992894129,0.5972368064222988,4.609202502892527,2.906800145340007,0.15716636974618492,-1.1946946947304076,"[-0.24799103088722063, -0.36991752615870865]",0.44535213882935976,1,0.44535213882935976,15,24.70845452257852
86809,0,,92.57997504177045,18.05247014828126,16,2.097843914457499,0.46110970149137337,0.8185581977552465,4.549554927325134,2.904687645234386,0.4737856391172874,0.31661926937110246,"[-0.8838863064516005, -0.4902761970699032]",1.0107550406235821,1,1.0107550406235821,16,25.261782072781394
86702,0,,92.25255122065812,17.827394265776164,17,2.064240998104216,0.4919348095827222,0.7841867887427415,4.196167780554468,2.951162647558127,0.09579823481963444,-0.37798740429765293,"[-0.32742382111233326, -0.22507588250509514]",0.39732293102368077,1,0.39732293102368077,17,26.363351200618435
97018,0,,92.67692172560048,18.307977329420474,18,2.1019286658677285,0.4587536823287543,0.9314538786007971,4.5818240743001475,2.95327514766376,2.8963869716109802,2.800588736791346,"[0.4243705049423596, 0.48058306364431047]",0.6411321287587954,1,0.6411321287587954,18,26.85636199084105
