IDENTIFIER,TRACK_ID,TRACK_FRAME_LENGTH,TOTAL_DISPLACEMENT_PIX,TOTAL_DISPLACEMENT_MIC,END_TO_END_DISTANCE_PIX,END_TO_END_DISTANCE_MIC,PERSISTENCE,SINUOSITY,MAX_DISTANCE_PIX,MAX_DISTANCE_MIC,MEAN_DIRECTIONAL_CHANGE_RAD,MEAN_DIRECTIONAL_CHANGE_DEG,SPEED_PIX_FR,SPEED_MIC_SEC,AVERAGE_ANGULAR_VELOCITY_RAD_FR,AVERAGE_ANGULAR_VELOCITY_DEG_SEC
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,0,34,27.13907193473302,1.7640396757576464,3.9889598153720427,0.2592823879991828,0.1469821748129459,6.803546084908808,9.078117599491055,0.5900776439669185,1.4752005224067082,84.52276386939862,0.8223961192343341,0.010691149550046342,-0.08160844909624361,-0.9351639411645951
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,1,60,73.64891922781614,4.7871797498080495,10.988923593454167,0.7142800335745209,0.1492068547464008,6.702104951542933,18.468922156263144,1.2004799401571045,1.6362670116775566,93.75119392560738,1.248286766573155,0.016227727965451015,-0.007587638589914214,-0.08694793353453592
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,3,58,48.2788284260025,3.1381238476901623,5.707165909319136,0.3709657841057439,0.11821260157682935,8.459335017257654,11.031811162945607,0.7170677255914645,1.4225648895681713,81.50696425575025,0.8360605428298755,0.01086878705678838,0.0075403197853064225,0.0864056999754098
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,4,60,55.99433180265185,3.6396315671723705,4.3478479064128415,0.2826101139168347,0.07764800054649336,12.878631683519385,8.00930987546476,0.5206051419052095,1.5466754956787632,88.61797817869773,0.9490564712313873,0.012337734126008035,0.025174253764875837,0.28847569862374167
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,5,60,6.804696398789322,0.442305265921306,3.1050168402833944,0.20182609461842063,0.45630497796137276,2.1915167449359982,3.624925550724988,0.23562016079712422,1.304006445325126,74.71406577498666,0.11533383726761563,0.0014993398844790032,-0.027497094652949992,-0.3150934944971555
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,6,8,11.176323169984705,0.7264610060490059,1.1905142406290306,0.07738342564088699,0.10652110023324064,9.387811408353658,4.761437944019979,0.30949346636129865,1.5917256082751263,91.19915949705849,1.5966175957121007,0.02075602874425731,0.2082333083771953,2.386177944811892
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,8,54,27.736728517900104,1.8028873536635068,2.1786444326964407,0.14161188812526865,0.07854727464669946,12.731186466977181,3.3457378529753066,0.21747296044339492,1.8814042729391562,107.79652439729286,0.515680141767807,0.0067038418429814905,-0.06038990516007524,-0.6920173381735246
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,9,60,9.773265057873283,0.6352622287617634,0.13007588142341814,0.008454932292522178,0.013309357789148447,75.13510537791181,1.6071235580253622,0.10446303127164855,1.570645272492811,89.99134522601321,0.16564856030293704,0.0021534312839381815,-0.01498453360461717,-0.1717101067033036
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,10,41,26.936567995176254,1.7508769196864566,3.9820378707784365,0.25883246160059836,0.1478301865141666,6.764518286690857,7.578192668246333,0.49258252343601167,1.216858242550523,69.72084156385162,0.6734141998794063,0.008754384598432283,-0.03493892863110089,-0.4003706302541751
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,11,16,15.393176758179576,1.0005564892816725,3.675378584120528,0.23889960796783435,0.2387667368379641,4.188188075287208,4.171112587195979,0.27112231816773863,1.6584830025851764,95.024076442315,1.0262117838786384,0.0133407531904223,-0.18029825659797297,-2.06606583132612
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,13,25,5.546225202053646,0.36050463813348704,0.30692833286946836,0.019950341636515444,0.055340041503511156,18.0700984826069,1.3980103752714272,0.09087067439264278,1.4571502940889918,83.48856196754593,0.23109271675223528,0.0030042053177790585,0.003791697963592426,0.04344965810043898
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,15,60,57.39637396275184,3.7307643075788697,0.8758062424986766,0.05692740576241398,0.015258912402150056,65.53547026451866,6.811441518913919,0.4427436987294048,1.613659301235815,92.45586753284174,0.9728198976737601,0.012646658669758882,0.003058644719599015,0.03504948669259973
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,16,60,29.64920365586597,1.9271982376312882,4.742034384107442,0.30823223496698376,0.15993800167949032,6.2524227481844,6.201445412528735,0.4030939518143678,1.189787172112739,68.16978348086523,0.502528875523152,0.006532875381800976,0.0007653706415458428,0.008770501504759396
241022_459+2624_0p5agarose_LB_OD0p1_5s_2h_1019_SC70pc_corrected_spots.csv,17,60,39.49177153675186,2.5669651498888713,0.26956464857137397,0.01752170215713931,0.006825843411975366,146.5020422598011,6.421603873977967,0.4174042518085678,1.3144280676494613,75.3111807498504,0.669352059944947,0.00870157677928431,-0.01394906335128755,-0.15984449163787773
