Cell ID,Area [microns²],Mean Area [microns²],Normalized Area
52,3.528715315844078,3.1120345146683626,1.1338933740007442
53,2.3331990976907933,3.1120345146683626,0.7497343254688913
55,2.8575728892727783,3.1120345146683626,0.9182330323792373
60,3.224566729726185,3.1120345146683626,1.03616033643824
62,3.432060203689202,3.1120345146683626,1.1028348777985655
63,2.700356582549889,3.1120345146683626,0.8677142139079571
65,2.704349723379067,3.1120345146683626,0.8689973426169597
67,3.205766307358032,3.1120345146683626,1.0301191366123579
68,1.7124608954345584,3.1120345146683626,0.5502705343925303
69,2.8898305406186617,3.1120345146683626,0.9285984866162771
74,2.96849161775568,3.1120345146683626,0.9538749020179234
75,3.269968989106914,3.1120345146683626,1.0507495895993886
76,3.7610847348687724,3.1120345146683626,1.2085613823179517
77,4.462240921837505,3.1120345146683626,1.4338661415241498
78,4.030582016372522,3.1120345146683626,1.295159805386042
79,5.739304274556602,3.1120345146683626,1.8442289915181798
80,4.725010488755216,3.1120345146683626,1.5183027265553133
81,5.181373062482351,3.1120345146683626,1.6649471713955297
82,5.8182269012717525,3.1120345146683626,1.8695894514819602
83,3.619525565249748,3.1120345146683626,1.1630737217692673
84,3.876151713019499,3.1120345146683626,1.2455362222846573
85,4.067472498905979,3.1120345146683626,1.3070139420800846
86,4.1611329364376255,3.1120345146683626,1.3371101499113873
87,2.983100880628277,3.1120345146683626,0.9585693431636552
88,2.3291848763683105,3.1120345146683626,0.7484444228975792
89,3.5714492996953227,3.1120345146683626,1.1476252216553318
90,3.9558543610574937,3.1120345146683626,1.2711473289938926
91,2.7584712035258185,3.1120345146683626,0.88638837086284
92,4.051658757372506,3.1120345146683626,1.3019324619554469
93,4.449679314772792,3.1120345146683626,1.4298296801656705
95,2.616636990849594,3.1120345146683626,0.8408123298492527
96,6.252351619041684,3.1120345146683626,2.009088134971399
97,3.153054150601546,3.1120345146683626,1.0131809707571815
98,3.2957642503152225,3.1120345146683626,1.059038463352788
99,4.757943013972216,3.1120345146683626,1.5288850401709801
100,3.4879314494880322,3.1120345146683626,1.1207881638355568
101,5.459825897685926,3.1120345146683626,1.7544233111655443
102,2.9631332451809174,3.1120345146683626,0.9521530790273665
103,2.618770166715917,3.1120345146683626,0.8414977900702972
105,3.4783686776645943,3.1120345146683626,1.1177153277926517
106,2.8031156570282003,3.1120345146683626,0.9007341158383385
107,5.384382023609733,3.1120345146683626,1.7301806899090661
108,3.19743450488624,3.1120345146683626,1.0274418518867159
109,2.8908469919046977,3.1120345146683626,0.928925106157688
110,2.5957125889944965,3.1120345146683626,0.8340886249043133
111,3.409911420047936,3.1120345146683626,1.0957177383398389
112,4.415879015185588,3.1120345146683626,1.418968521837288
113,3.2471377096362484,3.1120345146683626,1.0434131415738117
114,4.11037707715747,3.1120345146683626,1.3208006073787062
115,4.485913098360789,3.1120345146683626,1.4414727976880537
116,3.649883608595559,3.1120345146683626,1.1728287688944583
117,2.9873210712518388,3.1120345146683626,0.959925430508982
118,5.3729147016467405,3.1120345146683626,1.7264958586808319
119,3.3380692031136494,3.1120345146683626,1.0726324490875303
120,3.7006926478504356,3.1120345146683626,1.189155399918437
121,3.378423553498016,3.1120345146683626,1.0855996415123441
122,2.9055546867538506,3.1120345146683626,0.9336511767651409
123,3.9094414223976632,3.1120345146683626,1.2562333110287747
124,3.8631549120191506,3.1120345146683626,1.2413599186674933
125,3.5730966032048395,3.1120345146683626,1.1481545549585945
126,4.313819629850523,3.1120345146683626,1.3861734532562633
127,3.235256523909724,3.1120345146683626,1.039595322179289
128,5.095242223124371,3.1120345146683626,1.6372704734180468
129,4.020295289603768,3.1120345146683626,1.2918543385860213
130,3.1204505815998087,3.1120345146683626,1.0027043616938622
132,3.5204367842498376,3.1120345146683626,1.1312332069764968
133,4.573308156662501,3.1120345146683626,1.4695557311805265
134,3.3265639319854725,3.1120345146683626,1.068935423532721
135,4.4045445380123995,3.1120345146683626,1.415326378050076
136,4.774238572820228,3.1120345146683626,1.5341213441937036
137,3.2265281015673377,3.1120345146683626,1.0367905903226065
138,2.180561261165239,3.1120345146683626,0.7006867214638245
139,2.5368923026754886,3.1120345146683626,0.8151877142486754
140,3.6765457942562603,3.1120345146683626,1.1813962142537662
141,5.087086286831706,3.1120345146683626,1.6346497003340006
142,3.309152880649546,3.1120345146683626,1.0633406747425451
144,4.412505064566058,3.1120345146683626,1.4178843594979478
145,4.045225106548643,3.1120345146683626,1.2998651163673636
146,1.9863390618238796,3.1120345146683626,0.6382766812069101
147,2.638862068714854,3.1120345146683626,0.8479539851748936
148,6.5525048609683285,3.1120345146683626,2.1055373358115226
149,2.716880015188805,3.1120345146683626,0.8730237413444408
150,3.975262677969669,3.1120345146683626,1.2773838655170884
151,4.779206286219573,3.1120345146683626,1.5357176354224575
152,2.671638744730866,3.1120345146683626,0.8584862192685457
153,5.468522400658739,3.1120345146683626,1.7572177862691534
154,4.158025711342116,3.1120345146683626,1.3361116953374217
155,2.7947231388037403,3.1120345146683626,0.898037321125779
157,4.402026351593317,3.1120345146683626,1.4145172011572065
159,2.040869686167534,3.1120345146683626,0.655799181065645
160,3.6620291431329064,3.1120345146683626,1.1767315323375052
161,3.418055508839325,3.1120345146683626,1.0983347044284224
162,2.7731530596290246,3.1120345146683626,0.8911061386234492
163,2.643083054763986,3.1120345146683626,0.8493103281168619
164,3.354325194557634,3.1120345146683626,1.0778560387898175
165,4.646628158574871,3.1120345146683626,1.4931158818044292
166,5.562434407937732,3.1120345146683626,1.787394831811658
167,4.349490968158494,3.1120345146683626,1.3976358384386371
168,3.9837324249891872,3.1120345146683626,1.28010547640527
169,3.5054475769248867,3.1120345146683626,1.1264166770651798
170,3.6270387501685133,3.1120345146683626,1.165487957499415
171,2.7473970516063737,3.1120345146683626,0.8828298782216922
172,2.123004182999295,3.1120345146683626,0.6821917215225795
173,2.23938157628351,3.1120345146683626,0.7195876413736215
174,2.632765432567077,3.1120345146683626,0.8459949335901374
175,2.6863045635661846,3.1120345146683626,0.8631988337225924
176,2.0933075948520603,3.1120345146683626,0.6726492219110674
177,3.0655811479326975,3.1120345146683626,0.9850729911520228
178,2.5499541729978423,3.1120345146683626,0.8193849267991107
179,3.9553886009888504,3.1120345146683626,1.2709976648219663
180,4.502232780498028,3.1120345146683626,1.4467168533244283
181,3.943334610157894,3.1120345146683626,1.2671243174107663
182,3.4589300312510463,3.1120345146683626,1.111469045393814
184,3.4778601860163296,3.1120345146683626,1.1175519325456298
185,2.5393058976532967,3.1120345146683626,0.8159632824393339
186,3.4381955584550368,3.1120345146683626,1.1048063709606486
187,2.934493566120049,3.1120345146683626,0.9429501993915921
188,5.297271158833917,3.1120345146683626,1.7021890772308568
189,3.4988797638800566,3.1120345146683626,1.1243062207017067
190,3.633572315664907,3.1120345146683626,1.1675874089886573
191,6.7611849878047146,3.1120345146683626,2.172593188133464
192,2.3101402474060313,3.1120345146683626,0.7423247513860604
193,4.2263420920100705,3.1120345146683626,1.3580640163499136
194,5.918381949385897,3.1120345146683626,1.9017725932954814
195,3.805198448123218,3.1120345146683626,1.2227365828327657
196,3.815050071724071,3.1120345146683626,1.225902236540788
197,3.7190504887237523,3.1120345146683626,1.1950543836176177
198,3.1674312254257284,3.1120345146683626,1.0178008021749942
199,3.06068038532385,3.1120345146683626,0.9834982134348258
200,3.3348442455343417,3.1120345146683626,1.0715961631581463
201,2.0330652251088375,3.1120345146683626,0.653291348642222
202,4.655955950149204,3.1120345146683626,1.4961132108926405
203,4.45934259432124,3.1120345146683626,1.4329348126771835
204,3.735626019529329,3.1120345146683626,1.2003806519245563
205,3.687427691325323,3.1120345146683626,1.1848929290291879
206,2.466159899993741,3.1120345146683626,0.7924590451582926
207,4.162864545228064,3.1120345146683626,1.3376665733000987
208,3.0274033364635016,3.1120345146683626,0.9728051929353747
209,2.7267569543169174,3.1120345146683626,0.8761975297717729
210,5.039491047809572,3.1120345146683626,1.6193557700135635
211,3.165558831627009,3.1120345146683626,1.017199139889472
212,2.8250585446052905,3.1120345146683626,0.9077850940564989
213,3.4748667827982715,3.1120345146683626,1.1165900527194426
214,3.160081151580705,3.1120345146683626,1.01543897944765
215,4.239313510271609,3.1120345146683626,1.3622321636504653
216,4.017565829268574,3.1120345146683626,1.2909772723702297
217,3.4243092692040595,3.1120345146683626,1.100344245240151
218,3.7634732808521125,3.1120345146683626,1.2093289014351345
221,3.7253788038745475,3.1120345146683626,1.1970878813571084
222,2.8643367272342344,3.1120345146683626,0.9204064780558758
223,3.2814770448706714,3.1120345146683626,1.0544475099500514
224,3.5590276101300713,3.1120345146683626,1.143633720434281
225,2.4397310798476664,3.1120345146683626,0.7839665878858862
226,4.03098259788574,3.1120345146683626,1.2952885255243727
227,3.433679892342367,3.1120345146683626,1.10335533753175
228,3.3297407686265212,3.1120345146683626,1.0699562466071681
229,4.225348220403799,3.1120345146683626,1.35774465240919
230,3.6712336416068636,3.1120345146683626,1.1796892432595956
231,3.940107033868971,3.1120345146683626,1.2660871900030495
232,4.471605613445048,3.1120345146683626,1.4368753278180044
233,2.994200929905665,3.1120345146683626,0.9621361574856265
