IDENTIFIER,TRACK_ID,TRACK_FRAME_LENGTH,TOTAL_DISPLACEMENT_PIX,TOTAL_DISPLACEMENT_MIC,END_TO_END_DISTANCE_PIX,END_TO_END_DISTANCE_MIC,PERSISTENCE,SINUOSITY,MAX_DISTANCE_PIX,MAX_DISTANCE_MIC,MEAN_DIRECTIONAL_CHANGE_RAD,MEAN_DIRECTIONAL_CHANGE_DEG,SPEED_PIX_FR,SPEED_MIC_SEC,AVERAGE_ANGULAR_VELOCITY_RAD_FR,AVERAGE_ANGULAR_VELOCITY_DEG_SEC
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,1,60,8.089512941462555,0.5258183411950661,5.231160101205642,0.3400254065783668,0.6466594638094326,1.5464089771594143,5.252466949890573,0.3414103517428873,1.0684014594570983,61.21489445250927,0.1371103888383484,0.001782435054898529,0.0428635083616376,0.4911796248491097
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,2,60,4.933130206129936,0.3206534633984458,2.7007269684302977,0.17554725294796936,0.5474671974144042,1.8265934556861714,2.7437418945938017,0.1783432231485971,1.469333823709438,84.18662679437013,0.08361237637508366,0.0010869608928760876,-0.035094305813563736,-0.4021511216117262
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,3,60,4.739836793657232,0.3080893915877201,3.8369060777809754,0.2493988950557634,0.8095017286070814,1.2353278129754104,3.8369060777809754,0.2493988950557634,0.6105485937371777,34.98185760878781,0.080336216841648,0.001044370818941424,-0.004089164851239588,-0.046858377541853895
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,4,60,24.160495441917007,1.5704322037246055,2.0151554900440645,0.13098510685286419,0.08340704332361872,11.989395141607014,6.736444179532483,0.4378688716696114,1.1499936632820127,65.88978337284803,0.40949992274435604,0.005323498995676629,-0.05037475202412851,-0.5772521370001329
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,5,60,2.4671532915753778,0.16036496395239955,0.9344486710872053,0.06073916362066835,0.37875582124470336,2.6402234471636765,0.9971217505452075,0.06481291378543849,1.18063932237167,67.64565029908212,0.04181615748432844,0.0005436100472962697,-0.0032669084324450353,-0.03743601304696002
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,6,60,50.68960038349305,3.2948240249270486,11.963156422726122,0.777605167477198,0.23600810288932356,4.237142656364438,22.60197130434099,1.4691281347821643,0.8388352096379432,48.061717219225784,0.8591457692117467,0.011168894999752706,0.0038532542821545384,0.04415504155163334
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,7,60,59.16184938868946,3.845520210264815,11.178545865840968,0.726605481279663,0.18894855352473275,5.292445913692074,16.43073854341515,1.0679980053219846,0.7427240003460573,42.55495056290218,1.0027432099777875,0.01303566172971124,-0.0041153468147929655,-0.04715840074404868
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,8,60,20.45237125609711,1.329404131646312,1.072792962086153,0.06973154253559995,0.052453231395667134,19.064602378007248,3.6255748978766547,0.23566236836198257,1.6178390081445644,92.69534709831476,0.34665036027283236,0.004506454683546821,-0.01670452223432504,-0.19141972456185377
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,9,60,8.847333353449777,0.5750766679742355,1.10850511375404,0.07205283239401261,0.12529256776809575,7.981319385607149,3.5487776455080513,0.23067054695802333,1.6353749187558466,93.7000807662599,0.14995480260084368,0.0019494124338109678,-0.045244122527139385,-0.5184594537155719
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,10,60,17.65986264024704,1.1478910716160577,1.617391141129945,0.10513042417344644,0.09158571468409335,10.918733379428227,5.553033103302693,0.36094715171467506,0.942271791023624,53.98819677988674,0.29931970576689915,0.003891156174969689,0.008410841691973562,0.0963811462205515
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,11,60,11.454089116503116,0.7445157925727026,0.8722514697678456,0.056696345534909966,0.07615197165797329,13.131636361187999,3.4298200112974997,0.22293830073433749,1.0557348691574295,60.489152287516895,0.19413710366954434,0.0025237823477040765,0.05203278360897684,0.5962517794223722
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,12,60,19.528943539570108,1.2693813300720571,3.983843510299174,0.2589498281694463,0.20399687787652185,4.902035807652381,8.091226709304097,0.5259297361047663,1.2271462709245946,70.31030216919676,0.3309990430435612,0.0043029875595662955,0.009212647111754995,0.10556915952938976
240913_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h40_3002_SC30pc_corrected_spots.csv,13,60,33.226426386192244,2.159717715102496,2.1794100663347877,0.1416616543117612,0.06559267135753351,15.245605634037759,8.189934788140375,0.5323457612291244,0.7376900781758211,42.26652806815031,0.5631597692574957,0.007321077000347444,-0.0037210862093012306,-0.04264050699945892
