IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
693,0,1153,1153.58,1561,1561.22,85.5,419,444.0,0.94,33.84,29.31,13.04,12.39,2.6,2.36,0.97,55.84,58.21,4784,6451,5402.78
694,0,1658,1658.54,1569,1569.53,109.5,589,620.0,0.95,45.31,39.61,13.0,12.97,3.49,3.05,1.19,67.96,69.25,4818,6692,5400.75
695,0,1462,1462.49,1563,1563.63,82.63,410,431.0,0.95,31.95,27.66,13.93,13.07,2.29,2.12,1.22,69.86,80.38,4971,7149,5660.93
696,0,1775,1775.74,1573,1573.54,109.7,588,624.0,0.94,46.27,40.72,13.15,12.63,3.52,3.22,1.68,96.2,94.3,4930,7566,5763.87
697,0,1585,1585.9,1568,1568.99,143.78,820,876.0,0.94,61.27,54.46,12.08,13.47,5.07,4.04,0.46,26.15,25.87,4806,6750,5424.82
698,0,1483,1483.46,1568,1568.8,93.15,485,509.0,0.95,37.59,32.35,14.76,12.92,2.55,2.5,0.5,28.61,32.4,4936,7346,5600.53
699,0,546,546.94,1566,1566.26,94.77,496,524.0,0.95,38.08,33.13,13.34,12.89,2.85,2.57,0.24,13.67,13.55,4786,6532,5387.67
700,0,1433,1433.3,1568,1568.93,107.5,573,606.0,0.95,44.01,38.23,13.93,13.0,3.16,2.94,2.77,158.68,159.86,4939,7210,5598.57
702,0,758,758.28,1580,1580.5,101.98,527,552.0,0.95,42.06,36.81,12.53,12.39,3.36,2.97,1.08,61.61,62.46,4732,7173,5516.72
703,0,1392,1392.61,1571,1571.54,107.94,605,641.0,0.94,44.55,38.97,13.15,13.5,3.39,2.89,0.16,9.04,6.22,4877,7157,5518.57
704,0,427,427.62,1588,1588.24,120.57,673,712.0,0.95,50.6,43.87,13.6,13.33,3.72,3.29,1.89,108.43,109.1,4764,6868,5495.99
705,0,1807,1807.22,1590,1591.0,116.18,642,684.0,0.94,48.27,42.38,13.34,13.22,3.62,3.2,1.8,103.17,101.66,4958,7915,5744.94
706,0,174,174.5,1593,1593.65,124.47,680,728.0,0.93,52.33,45.8,13.0,13.02,4.03,3.52,1.12,63.92,64.52,4903,6610,5480.15
707,0,1790,1790.22,1594,1594.56,115.94,643,675.0,0.95,49.25,43.02,13.15,13.11,3.74,3.28,1.47,84.17,87.12,4983,7704,5848.46
708,0,716,716.83,1582,1582.48,138.08,756,829.0,0.91,58.05,51.64,12.17,13.16,4.77,3.92,0.19,10.92,8.75,4891,7074,5444.24
709,0,456,456.31,1594,1594.69,95.11,488,512.0,0.95,38.64,33.89,13.15,12.45,2.94,2.72,1.75,100.44,100.21,4764,6886,5478.12
710,0,284,284.23,1594,1594.74,108.37,590,609.0,0.97,46.86,40.82,12.81,12.49,3.66,3.27,2.27,129.81,132.66,4789,6528,5374.48
711,0,1379,1379.85,1597,1598.06,97.4,517,536.0,0.96,40.31,34.87,13.89,12.79,2.9,2.73,1.05,60.26,57.47,4975,7578,5759.52
712,0,1432,1432.76,1591,1591.51,89.25,472,495.0,0.95,35.36,30.52,14.76,13.32,2.39,2.29,0.5,28.74,25.96,4872,7088,5605.98
713,0,1866,1866.53,1598,1598.68,95.25,482,510.0,0.95,38.08,33.08,12.53,12.71,3.04,2.6,2.09,119.93,114.15,4787,6754,5428.0
714,0,1532,1532.09,1600,1600.62,147.68,824,899.0,0.92,63.51,56.14,10.77,13.33,5.9,4.21,0.46,26.16,28.44,4880,7593,5662.62
715,0,1353,1353.18,1607,1607.72,125.05,693,732.0,0.95,52.39,45.94,13.42,13.13,3.91,3.5,1.16,66.37,64.55,4850,7706,5653.39
716,0,1634,1634.67,1604,1604.95,102.12,567,590.0,0.96,42.64,36.82,14.21,13.29,3.0,2.77,0.89,50.71,47.63,4879,7176,5542.93
717,0,1764,1764.19,1620,1620.53,123.74,699,749.0,0.93,51.26,45.12,13.0,13.61,3.94,3.32,1.21,69.44,71.51,4928,7518,5698.56
718,0,735,735.22,1614,1614.11,100.47,525,555.0,0.95,41.77,36.87,12.73,12.45,3.28,2.96,0.84,47.91,49.96,4938,7389,5641.7
719,0,1401,1402.01,1609,1609.08,91.74,482,504.0,0.96,36.89,32.13,13.04,12.99,2.83,2.47,0.57,32.83,32.11,4826,7334,5644.69
720,0,1494,1494.76,1618,1618.76,105.7,571,601.0,0.95,43.57,38.58,13.15,12.84,3.31,3.0,1.41,80.75,85.59,4875,7335,5622.8
721,0,1545,1545.88,1615,1615.29,102.71,559,585.0,0.96,42.64,37.14,14.21,12.99,3.0,2.86,0.89,50.71,46.93,4951,7488,5719.05
722,0,747,747.66,1627,1627.56,158.89,916,1048.0,0.87,68.77,59.77,10.63,14.99,6.47,3.99,0.86,49.13,47.66,4861,7470,5574.98
723,0,1608,1608.64,1616,1617.04,77.25,379,399.0,0.95,29.0,25.02,14.14,13.06,2.05,1.92,2.33,133.6,126.01,4912,6996,5605.17
724,0,141,141.91,1623,1623.25,111.54,623,657.0,0.95,46.86,40.94,12.81,13.22,3.66,3.1,0.88,50.19,47.3,4999,6758,5547.85
725,0,1741,1741.0,1630,1630.79,117.88,634,667.0,0.95,50.12,43.53,12.53,12.64,4.0,3.44,1.07,61.39,60.71,4906,7685,5661.7
726,0,436,436.77,1635,1635.91,118.08,645,688.0,0.94,49.24,43.28,13.34,13.04,3.69,3.32,1.8,102.91,103.62,4845,7310,5590.65
727,0,1361,1361.54,1631,1631.36,96.77,511,540.0,0.95,39.81,34.25,14.32,12.9,2.78,2.65,1.37,78.41,79.06,5024,7571,5844.71
728,0,1801,1801.33,1637,1637.63,124.53,741,767.0,0.97,52.24,46.12,14.14,13.87,3.69,3.32,1.47,84.51,89.7,4877,7735,5655.18
729,0,1829,1829.16,1632,1632.37,115.78,657,699.0,0.94,48.41,42.15,14.21,13.76,3.41,3.06,2.24,128.29,128.07,4840,7409,5550.0
730,0,1934,1934.32,1633,1633.59,101.25,524,556.0,0.94,41.23,35.86,12.37,12.75,3.33,2.81,1.82,104.04,106.36,4833,6931,5472.23
731,0,1509,1509.53,1634,1634.93,81.46,412,430.0,0.96,32.28,28.22,13.6,12.6,2.37,2.24,1.85,106.19,99.15,5075,7361,5780.67
732,0,418,418.4,1649,1649.47,163.38,961,1071.0,0.9,71.59,63.13,10.63,14.34,6.73,4.4,2.29,131.04,133.35,4802,7296,5471.51
733,0,1605,1605.21,1639,1639.48,96.33,497,527.0,0.94,39.36,34.13,13.42,12.63,2.93,2.7,2.05,117.22,117.68,4821,7337,5781.51
734,0,1112,1112.18,1644,1644.78,107.4,561,597.0,0.94,44.38,38.54,13.0,12.7,3.41,3.03,1.18,67.48,64.68,4777,6650,5399.79
735,0,1579,1579.6,1642,1642.01,109.2,620,641.0,0.97,46.23,41.08,12.81,13.17,3.61,3.12,2.25,128.85,133.19,4876,7485,5623.39
736,0,1387,1387.53,1634,1634.97,89.46,485,508.0,0.95,35.17,30.99,14.56,13.58,2.42,2.28,2.88,165.17,174.79,4848,7427,5673.92
737,0,1624,1624.77,1639,1639.68,76.67,375,392.0,0.96,29.07,25.13,12.81,12.84,2.27,1.96,2.43,139.18,127.83,4753,7198,5601.7
738,0,1324,1324.41,1648,1647.98,119.1,694,725.0,0.96,50.33,44.37,14.21,13.77,3.54,3.22,0.72,40.97,43.68,4927,7036,5504.63
739,0,1423,1423.27,1636,1636.25,94.28,528,549.0,0.96,37.85,33.1,15.52,13.75,2.44,2.41,2.93,167.8,174.57,4762,6953,5493.87
740,0,1546,1546.35,1644,1644.51,76.04,363,380.0,0.96,29.41,25.05,13.6,12.4,2.16,2.02,1.88,107.82,99.03,5042,7355,5799.97
741,0,1532,1532.06,1653,1653.36,105.11,547,579.0,0.94,43.29,38.51,12.17,12.52,3.56,3.08,1.69,96.63,93.59,5050,8231,5983.95
742,0,121,121.65,1657,1657.15,111.01,574,612.0,0.94,47.54,40.89,12.65,12.22,3.76,3.35,1.83,104.62,102.41,4865,6784,5508.63
743,0,542,542.25,1648,1648.2,130.57,728,775.0,0.94,55.03,48.55,12.65,13.27,4.35,3.66,0.33,19.09,19.04,4870,6814,5491.25
744,0,783,783.9,1651,1651.62,97.88,536,558.0,0.96,40.36,35.23,13.45,13.13,3.0,2.68,0.73,41.99,44.03,4802,6533,5435.93
745,0,1479,1479.8,1658,1658.32,107.74,581,611.0,0.95,44.38,38.86,13.93,13.04,3.19,2.98,1.18,67.48,66.55,4786,6977,5606.96
746,0,1746,1746.28,1667,1667.76,123.84,705,755.0,0.93,51.42,45.42,13.34,13.78,3.85,3.3,1.34,76.5,79.19,4934,7599,5751.13
747,0,1859,1859.63,1663,1663.78,101.84,542,568.0,0.95,41.44,35.95,13.93,13.02,2.97,2.76,1.92,109.75,107.83,4892,6868,5512.57
748,0,1364,1364.65,1660,1660.79,91.25,484,505.0,0.96,36.72,31.47,14.76,13.21,2.49,2.38,1.06,60.64,63.81,4960,7427,5699.51
749,0,1960,1961.1,1677,1677.47,144.67,803,896.0,0.9,61.81,54.22,11.18,13.68,5.53,3.96,1.41,80.69,82.46,4805,7159,5644.63
750,0,573,573.99,1671,1671.65,116.43,640,678.0,0.94,48.08,42.31,13.6,13.25,3.54,3.19,1.87,106.93,106.19,4945,6783,5515.37
751,0,1769,1769.07,1667,1667.65,99.36,550,580.0,0.95,40.61,34.72,14.14,13.61,2.87,2.55,1.74,99.93,98.1,4794,7625,5691.61
752,0,1514,1514.93,1665,1665.27,83.11,418,443.0,0.94,32.31,28.02,13.93,12.99,2.32,2.16,1.95,111.8,102.98,5062,7987,5903.92
753,0,1945,1945.55,1671,1671.93,100.28,528,554.0,0.95,41.19,36.32,13.15,12.61,3.13,2.88,1.67,95.57,89.52,4918,7168,5716.8
754,0,1724,1724.2,1675,1675.65,116.12,643,670.0,0.96,48.55,42.57,13.04,13.09,3.72,3.25,1.01,57.62,57.39,4916,7323,5597.16
755,0,759,759.6,1676,1676.85,96.53,507,530.0,0.96,39.05,34.39,13.34,12.75,2.93,2.7,1.34,76.68,81.43,4769,6934,5438.3
756,0,1613,1613.95,1677,1677.79,99.94,568,594.0,0.96,40.31,34.92,15.13,14.06,2.66,2.48,1.7,97.13,93.58,4896,7248,5640.57
757,0,1546,1546.68,1671,1671.08,70.63,337,351.0,0.96,26.93,23.17,13.93,12.57,1.93,1.84,1.19,68.2,79.01,5135,7398,5867.49
758,0,504,504.23,1667,1667.78,125.7,720,762.0,0.94,54.23,48.13,13.15,13.09,4.12,3.68,0.09,5.29,0.15,4857,6720,5484.59
759,0,1906,1906.77,1682,1682.08,129.92,749,792.0,0.95,55.9,49.29,11.31,13.52,4.94,3.65,0.75,42.83,43.68,4807,7030,5511.14
760,0,1590,1590.45,1683,1683.93,109.84,589,630.0,0.93,45.54,39.72,13.6,12.97,3.35,3.06,1.91,109.23,106.61,4915,7510,5765.29
761,0,145,145.02,1686,1686.24,115.05,580,616.0,0.94,48.33,42.46,12.08,11.99,4.0,3.54,2.0,114.44,116.3,4842,6618,5439.7
762,0,1095,1095.14,1685,1685.49,108.33,559,595.0,0.94,44.38,38.99,12.65,12.52,3.51,3.12,1.18,67.48,67.38,4851,6763,5486.91
763,0,1135,1135.57,1684,1684.32,115.05,625,672.0,0.93,47.01,41.45,13.0,13.33,3.62,3.11,2.73,156.16,152.31,4829,6625,5480.2
764,0,1467,1467.82,1698,1698.07,113.01,587,630.0,0.93,47.3,41.91,13.34,12.24,3.55,3.43,1.81,103.45,102.26,4955,7762,5854.73
765,0,1354,1354.33,1694,1694.76,92.53,482,509.0,0.95,37.0,32.39,13.6,12.9,2.72,2.51,1.24,71.08,78.2,4815,6777,5510.09
766,0,1522,1522.56,1688,1688.87,85.84,421,444.0,0.95,34.93,29.82,13.0,12.1,2.69,2.46,0.41,23.63,25.12,4909,7931,5923.36
767,0,1456,1456.3,1709,1709.28,141.4,788,854.0,0.92,60.44,53.27,11.4,13.18,5.3,4.04,1.86,106.34,105.02,4944,7442,5732.69
768,0,1578,1578.43,1698,1698.76,107.64,577,612.0,0.94,44.65,39.33,11.66,12.87,3.83,3.06,2.17,124.05,122.48,4942,7485,5800.04
769,0,1869,1869.67,1701,1701.66,98.18,532,557.0,0.96,39.85,34.59,13.6,13.23,2.93,2.61,1.88,107.53,105.29,4843,7062,5533.28
770,0,1547,1547.4,1692,1692.98,73.36,347,367.0,0.95,27.86,23.64,13.93,12.59,2.0,1.88,0.37,21.04,23.13,5007,7661,5898.2
771,0,1777,1777.76,1706,1706.58,97.25,518,545.0,0.95,39.22,33.72,13.6,13.27,2.88,2.54,1.91,109.36,109.28,4965,6987,5618.69
772,0,1178,1178.53,1701,1701.21,111.36,604,640.0,0.94,46.69,40.64,14.14,12.99,3.3,3.13,2.97,170.13,171.63,4811,6582,5392.3
773,0,596,596.39,1713,1713.75,115.54,638,676.0,0.94,49.09,42.7,14.42,12.96,3.4,3.29,2.15,123.37,124.39,4928,6873,5583.66
774,0,1522,1522.46,1705,1705.64,74.18,352,368.0,0.96,28.65,24.53,12.53,12.35,2.29,1.99,0.51,29.25,29.7,5224,7817,6051.01
775,0,483,483.34,1709,1709.9,89.4,469,487.0,0.96,35.81,31.36,12.21,12.85,2.93,2.44,0.63,35.91,37.21,4845,6753,5484.56
776,0,1494,1494.24,1705,1705.41,86.53,427,458.0,0.93,33.54,29.23,13.15,12.63,2.55,2.32,0.18,10.3,11.4,4944,7625,5848.42
777,0,1974,1974.21,1730,1730.17,142.91,789,844.0,0.93,62.17,54.51,12.17,12.67,5.11,4.3,1.77,101.13,101.74,4830,7121,5551.23
778,0,1889,1888.94,1728,1728.34,133.4,751,817.0,0.92,55.71,49.47,13.0,13.55,4.29,3.65,1.2,68.96,71.24,4885,7316,5561.85
779,0,1552,1552.97,1717,1717.15,97.05,507,535.0,0.95,39.96,34.93,13.04,12.59,3.06,2.77,2.59,148.3,143.28,5011,7958,5955.82
780,0,619,619.75,1727,1728.02,109.5,589,623.0,0.95,45.54,39.33,13.6,12.94,3.35,3.04,1.91,109.23,107.85,4924,7070,5604.99
781,0,1046,1046.95,1737,1737.32,141.25,809,865.0,0.94,61.0,53.43,13.15,13.25,4.64,4.03,1.39,79.61,80.28,4951,7208,5536.47
782,0,1613,1613.55,1720,1721.07,109.05,600,635.0,0.94,44.78,39.06,13.42,13.55,3.34,2.88,2.63,150.57,149.17,4757,7022,5586.2
783,0,1794,1794.06,1729,1729.76,111.25,604,646.0,0.93,45.71,39.68,14.14,13.21,3.23,3.0,1.39,79.92,78.68,4834,6917,5537.34
784,0,2036,2036.79,1734,1734.16,123.94,687,744.0,0.92,52.61,46.34,12.17,13.07,4.32,3.55,1.42,81.25,84.6,4891,7206,5642.04
785,0,1499,1499.74,1732,1732.99,115.78,621,665.0,0.93,48.84,42.29,12.73,12.86,3.84,3.29,2.31,132.51,132.0,4986,7750,5938.31
786,0,1536,1535.99,1728,1728.11,129.98,688,741.0,0.93,54.42,47.98,11.7,12.68,4.65,3.78,2.78,159.57,160.37,5187,8048,6059.58
787,0,457,457.38,1735,1735.42,94.81,506,528.0,0.96,38.83,33.5,13.04,12.97,2.98,2.58,0.97,55.49,53.06,4840,6618,5476.37
788,0,1391,1391.09,1731,1731.76,83.98,431,448.0,0.96,33.02,29.02,13.6,12.82,2.43,2.26,2.53,144.87,139.48,4832,6638,5450.17
790,0,1489,1489.29,1750,1750.82,140.71,772,867.0,0.89,59.24,51.53,13.0,14.35,4.56,3.59,1.95,111.8,113.37,4858,7807,5783.25
791,0,1583,1583.39,1740,1740.81,96.81,502,532.0,0.94,39.66,34.7,13.04,12.78,3.04,2.72,2.55,146.31,144.62,4903,7831,5771.07
792,0,501,501.63,1744,1744.09,93.64,508,527.0,0.96,38.29,33.22,14.21,13.15,2.69,2.53,0.86,49.24,43.9,4880,6822,5495.56
793,0,1529,1529.8,1744,1744.55,98.47,529,550.0,0.96,40.46,35.59,12.81,12.9,3.16,2.76,2.44,140.01,140.65,4950,7834,5918.23
794,0,184,184.44,1758,1758.68,111.7,565,599.0,0.94,48.17,42.19,11.0,11.69,4.38,3.61,1.49,85.24,85.47,4840,6661,5462.6
795,0,290,290.88,1750,1750.78,107.54,576,606.0,0.95,44.65,39.29,13.6,12.79,3.28,3.07,0.59,34.05,36.9,4831,6506,5400.53
796,0,1319,1318.79,1768,1767.95,145.01,816,898.0,0.91,62.07,54.17,11.0,14.37,5.64,3.77,1.62,92.77,90.2,4844,6797,5481.12
797,0,1944,1944.3,1764,1764.53,140.71,768,841.0,0.91,59.93,52.13,12.08,13.3,4.96,3.92,1.12,64.29,66.46,4808,7557,5658.72
798,0,1909,1909.19,1754,1754.94,92.91,474,499.0,0.95,36.4,32.12,12.81,13.0,2.84,2.47,2.22,127.18,119.83,4930,7185,5556.5
799,0,1412,1412.75,1754,1754.81,82.57,431,446.0,0.97,32.25,28.39,13.42,13.21,2.4,2.15,2.09,119.74,127.89,4968,6953,5525.93
800,0,1028,1028.39,1772,1772.13,143.36,827,898.0,0.92,61.98,55.41,12.17,13.4,5.1,4.13,1.75,100.22,96.2,4843,7128,5527.49
801,0,1577,1577.61,1756,1755.91,131.64,711,776.0,0.92,55.71,49.33,11.7,12.95,4.76,3.81,2.77,158.96,157.55,4844,7983,5807.82
802,0,1129,1129.17,1754,1754.22,84.08,432,450.0,0.96,33.54,28.63,14.32,12.9,2.34,2.22,0.46,26.57,29.01,4879,6550,5410.8
803,0,669,669.07,1769,1769.56,121.6,656,696.0,0.94,52.17,45.96,12.17,12.46,4.29,3.69,1.78,102.17,100.19,4924,7035,5575.49
804,0,735,735.59,1755,1755.29,103.94,577,601.0,0.96,43.17,37.92,13.34,13.18,3.24,2.88,0.23,13.39,9.03,4816,7061,5525.35
805,0,634,634.11,1769,1769.42,108.67,572,606.0,0.94,44.01,38.52,12.65,12.87,3.48,2.99,1.94,111.32,109.88,4916,7395,5677.27
806,0,1640,1640.12,1765,1765.1,132.95,746,808.0,0.92,55.57,49.09,12.53,13.52,4.43,3.63,0.53,30.26,29.37,4783,6692,5425.86
807,0,1993,1993.6,1773,1773.73,116.28,683,708.0,0.96,49.37,43.45,14.14,13.63,3.49,3.19,1.69,96.98,92.52,4873,7151,5562.96
808,0,694,694.54,1759,1759.29,98.28,537,561.0,0.96,40.45,35.53,13.15,13.21,3.08,2.69,2.99,171.47,176.23,4918,7140,5543.72
809,0,1789,1789.57,1773,1773.8,111.25,610,649.0,0.94,46.1,40.06,13.34,13.28,3.46,3.02,1.35,77.47,76.47,4843,6780,5465.6
811,0,250,250.45,1765,1765.73,105.11,543,578.0,0.94,44.41,38.87,12.17,12.18,3.65,3.19,0.14,7.77,4.37,4811,6462,5395.62
812,0,362,362.69,1780,1780.16,107.94,584,617.0,0.95,44.91,39.46,13.15,12.86,3.41,3.07,1.37,78.44,80.93,4845,6723,5461.52
813,0,476,476.1,1773,1773.62,94.47,519,530.0,0.98,39.05,34.14,14.21,13.08,2.75,2.61,0.88,50.19,45.38,4882,6755,5524.33
814,0,1551,1551.6,1775,1775.26,95.25,497,521.0,0.95,38.6,33.33,13.6,13.0,2.84,2.56,1.86,106.56,108.9,5062,7669,5913.11
815,0,615,615.13,1777,1777.27,110.61,608,635.0,0.96,46.86,41.35,12.81,12.82,3.66,3.22,2.45,140.19,137.93,4857,7496,5596.73
816,0,1102,1102.34,1774,1774.13,86.57,448,467.0,0.96,35.23,30.63,13.04,12.64,2.7,2.42,0.6,34.59,40.52,4890,6532,5416.26
817,0,1861,1861.92,1774,1774.61,87.74,468,487.0,0.96,34.67,29.91,14.42,13.45,2.4,2.22,2.56,146.77,144.8,4892,6796,5431.97
818,0,1569,1569.05,1782,1782.55,95.46,520,538.0,0.97,39.32,34.59,13.15,13.0,2.99,2.66,1.44,82.69,87.74,5032,7674,5825.16
819,0,761,761.27,1773,1773.41,96.18,515,535.0,0.96,39.56,34.11,13.93,13.04,2.84,2.62,0.36,20.73,16.86,4873,7155,5571.4
820,0,195,195.5,1791,1791.85,113.7,613,652.0,0.94,48.51,42.63,13.15,12.76,3.69,3.34,1.43,81.7,85.74,4850,6603,5446.78
821,0,1922,1922.16,1787,1786.88,95.43,480,514.0,0.93,38.21,32.85,14.14,12.78,2.7,2.57,1.68,96.01,104.08,5017,7459,5711.85
822,0,1430,1431.06,1798,1798.29,146.95,833,916.0,0.91,62.24,55.33,10.77,13.69,5.78,4.04,1.98,113.68,112.99,4881,6832,5557.0
823,0,723,723.88,1780,1780.87,94.53,491,519.0,0.95,38.08,33.14,13.34,12.76,2.85,2.6,0.24,13.67,7.87,4918,7179,5562.82
824,0,1951,1951.68,1800,1801.01,128.77,736,763.0,0.96,56.14,48.89,13.0,13.19,4.32,3.71,1.5,85.91,89.11,4927,7383,5667.7
825,0,793,793.26,1788,1788.15,116.67,644,681.0,0.95,48.38,42.23,13.6,13.22,3.56,3.19,2.83,161.94,162.68,4861,7308,5610.16
826,0,1543,1543.49,1795,1795.09,88.53,442,466.0,0.95,35.44,30.86,12.37,12.46,2.87,2.48,1.86,106.39,102.98,4975,7501,5799.23
827,0,1890,1890.87,1793,1793.4,88.57,461,480.0,0.96,35.23,30.71,14.42,12.93,2.44,2.37,2.54,145.41,144.07,4875,6801,5465.92
828,0,394,394.53,1810,1810.33,137.25,716,801.0,0.89,58.55,52.2,10.2,12.61,5.74,4.14,1.71,97.85,96.94,4953,7462,5741.35
829,0,2024,2024.34,1795,1795.26,86.57,436,460.0,0.95,34.66,29.4,14.14,12.74,2.45,2.31,2.38,136.17,132.08,4875,7736,5717.04
830,0,407,407.79,1804,1804.15,104.28,560,583.0,0.96,44.41,39.12,13.15,12.43,3.38,3.15,1.71,97.77,93.06,4886,6864,5631.82
831,0,1719,1719.54,1805,1806.01,90.63,478,485.0,0.99,37.34,33.01,13.15,12.5,2.84,2.64,1.71,97.7,90.51,4822,6528,5418.92
832,0,838,838.67,1798,1798.21,115.11,621,653.0,0.95,49.25,43.42,13.15,12.44,3.74,3.49,0.1,5.83,5.04,4925,6689,5448.48
833,0,646,646.87,1811,1811.16,111.3,604,639.0,0.95,46.62,40.26,12.21,13.08,3.82,3.08,2.19,125.39,124.87,4905,6898,5554.01
834,0,451,451.13,1813,1813.24,95.7,501,526.0,0.95,40.05,34.5,13.0,12.6,3.08,2.74,1.62,92.86,90.16,4894,6814,5509.88
835,0,682,682.91,1818,1818.09,121.84,664,707.0,0.94,50.99,44.62,13.34,13.06,3.82,3.42,1.77,101.31,100.81,4852,6898,5515.55
836,0,1937,1937.33,1811,1811.94,86.04,425,443.0,0.96,34.23,30.54,13.15,12.13,2.6,2.52,1.45,83.29,83.2,5045,7262,5807.37
837,0,1307,1306.82,1827,1827.17,144.91,810,928.0,0.87,61.52,53.07,11.05,14.75,5.57,3.6,1.44,82.53,82.42,4976,7200,5667.88
838,0,780,780.3,1805,1805.53,109.21,591,607.0,0.97,46.39,41.81,13.15,12.36,3.53,3.38,0.13,7.43,0.83,4969,7050,5663.52
839,0,2002,2002.57,1820,1820.82,113.5,634,670.0,0.95,47.17,40.79,13.93,13.52,3.39,3.02,1.94,111.12,108.55,4760,6915,5450.1
840,0,343,343.07,1820,1820.07,112.02,614,650.0,0.94,46.86,41.21,12.81,13.03,3.66,3.16,0.88,50.19,47.87,4812,6719,5443.34
841,0,1295,1295.21,1819,1819.36,89.46,450,469.0,0.96,36.5,32.42,13.15,12.03,2.77,2.69,1.41,80.54,85.25,4959,6986,5724.57
842,0,1563,1563.43,1822,1822.14,101.36,542,576.0,0.94,41.44,36.15,13.15,13.03,3.15,2.77,1.43,81.67,80.16,4944,7541,5663.4
844,0,1546,1546.81,1829,1829.56,86.87,441,463.0,0.95,34.71,30.62,13.15,12.47,2.64,2.46,1.77,101.63,95.11,5004,7383,5654.92
845,0,750,750.08,1825,1825.5,114.67,610,651.0,0.94,47.76,41.68,12.65,12.79,3.78,3.26,0.34,19.57,19.75,4891,6962,5549.4
846,0,943,943.22,1838,1838.59,84.91,426,447.0,0.95,33.29,28.94,13.04,12.62,2.55,2.29,1.0,57.26,59.14,4908,6562,5405.0
847,0,484,484.44,1843,1843.27,101.15,522,548.0,0.95,41.68,36.24,12.53,12.48,3.33,2.91,1.04,59.74,60.87,4927,6721,5464.2
848,0,1719,1719.7,1843,1843.23,93.8,494,504.0,0.98,38.47,34.44,13.15,12.45,2.92,2.77,1.41,81.03,89.61,4829,6637,5449.62
849,0,410,410.68,1848,1848.53,105.94,571,593.0,0.96,44.28,38.73,13.15,12.74,3.37,3.04,1.46,83.52,88.41,4859,7393,5669.04
850,0,1930,1930.97,1845,1845.15,95.94,477,509.0,0.94,38.21,33.74,12.17,12.41,3.14,2.72,1.47,83.99,78.66,4690,6820,5441.13
851,0,1795,1795.69,1837,1837.96,85.36,428,451.0,0.95,32.98,28.94,14.32,12.83,2.3,2.26,2.9,165.96,163.73,4840,6700,5429.21
852,0,795,795.07,1843,1843.4,95.64,504,526.0,0.96,38.59,33.95,13.04,12.86,2.96,2.64,0.54,31.22,34.54,4927,6790,5512.61
853,0,841,841.39,1860,1860.1,145.88,807,881.0,0.92,62.36,54.52,12.37,13.36,5.04,4.08,1.29,74.18,72.36,4862,7667,5722.73
854,0,452,452.24,1851,1851.61,89.94,456,485.0,0.94,36.5,31.42,14.14,12.54,2.58,2.5,1.74,99.46,97.26,4804,6966,5591.43
855,0,395,395.65,1861,1861.93,128.33,714,763.0,0.94,54.41,48.1,12.65,13.07,4.3,3.68,1.87,107.1,106.11,4932,7550,5620.84
856,0,1274,1274.87,1846,1846.43,93.25,474,498.0,0.95,38.48,33.08,13.0,12.29,2.96,2.69,0.43,24.57,23.13,4836,7281,5483.86
857,0,1502,1502.74,1846,1846.01,98.43,520,550.0,0.95,39.56,34.49,13.6,13.06,2.91,2.64,0.28,16.14,17.73,4701,6629,5436.37
858,0,1825,1824.98,1848,1848.9,83.6,419,439.0,0.95,32.57,28.29,12.65,12.75,2.58,2.22,2.83,162.12,159.14,4844,7125,5548.78
859,0,1462,1462.67,1848,1848.56,100.43,542,570.0,0.95,41.3,35.34,14.14,13.31,2.92,2.66,3.02,173.05,169.02,4902,6648,5459.93
860,0,766,766.56,1868,1868.19,95.88,519,542.0,0.96,39.2,34.66,12.81,13.04,3.06,2.66,0.91,52.25,46.95,4827,6966,5537.39
861,0,925,925.63,1866,1866.39,86.33,447,467.0,0.96,34.21,29.64,14.21,12.96,2.41,2.29,0.91,52.13,53.74,4887,6553,5465.76
862,0,1835,1835.22,1866,1866.94,93.5,484,509.0,0.95,37.74,32.71,13.04,12.83,2.89,2.55,0.56,32.01,30.51,4830,7071,5552.2
863,0,460,460.39,1875,1875.44,95.05,500,520.0,0.96,39.82,34.78,12.81,12.48,3.11,2.79,0.89,51.12,45.63,4894,6790,5515.63
864,0,851,852.28,1891,1891.2,148.91,814,917.0,0.89,64.03,56.73,10.2,13.58,6.28,4.18,1.32,75.53,78.2,5040,7790,6004.7
865,0,741,741.18,1878,1878.17,81.01,409,428.0,0.96,31.38,26.64,13.93,13.17,2.25,2.02,1.96,112.48,115.83,4861,6924,5539.36
866,0,868,867.99,1885,1885.08,93.94,470,498.0,0.94,38.83,33.73,12.17,12.13,3.19,2.78,1.36,78.11,80.06,4911,7876,5887.35
867,0,1857,1857.72,1881,1881.43,83.84,434,454.0,0.96,32.76,28.07,14.42,13.28,2.27,2.11,2.12,121.26,120.46,4870,7043,5528.33
