SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD
151577,0,,94.97462162722465,130.30458802770946,0,1.74797764439026,0.48183087102103644,-1.3314333314309101,3.6277825882890435,2.4505001225249914,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0
152627,0,,94.99158656138266,130.29470320050783,1,1.7491658819256315,0.4954093320041415,1.8125112958026843,3.5307487544683736,2.475850123792502,,,"[0.016964934158011147, -0.009884827201631197]",0.019634632662511448,1,0.019634632662511448,1,0.02425750968647924
152001,0,,95.02512378845228,130.19089591484433,2,1.7749667764099022,0.4787168236538122,-1.3018338375845406,3.707759344788524,2.5519001275950086,0.7307356084176193,,"[0.03353722706961548, -0.10380728566349262]",0.10909032109376574,1,0.10909032109376574,2,0.06486505137068377
153040,0,,95.03689473703706,130.18476019906643,3,1.7728756836820894,0.49874031313378453,1.8705807635838176,3.5547070028135557,2.6364001318200025,0.7777992269720575,0.04706361855443819,"[0.011770948584782559, -0.006135715777901396]",0.01327411913057822,1,0.01327411913057822,3,0.11047020422687
152309,0,,95.04562065571749,130.16746741190147,4,1.736464839102305,0.48175811739060714,-1.2598907269133515,3.604432964217991,2.5540126277006316,0.6229664936259787,-0.15483273334607883,"[0.008725918680426048, -0.017292787164961965]",0.019369619117320856,1,0.019369619117320856,4,0.1534141112736696
150702,0,,95.0523472417862,130.16161088723487,5,1.7858368195209198,0.47416836630811576,-1.2820166362785232,3.7662504426971384,2.564575128228763,0.3871136259876962,-0.23585286763828245,"[0.006726586068708684, -0.005856524666597807]",0.008918847532625182,1,0.008918847532625182,5,0.19390076255464744
153188,0,,95.05704610778155,130.15139710698202,6,1.745653325821316,0.4889103166072415,-1.2763029924591924,3.570498037217037,2.6004876300243787,0.4232521263795361,0.036138500391839856,"[0.004698865995351298, -0.010213780252854576]",0.01124280430746132,1,0.01124280430746132,6,0.23471624412919564
151260,0,,95.06040729188547,130.16884088514138,7,1.7707191534807443,0.48531358406024755,-1.2821157202738018,3.6486082640969815,2.621612631080625,2.520057565255089,2.096805438875553,"[0.003361184103923165, 0.017443778159361045]",0.017764654656183643,1,0.017764654656183643,7,0.2748424288157437
152289,0,,95.05676606592581,130.1851202136641,8,1.7675749319261014,0.4954686197972153,-1.2758820185755733,3.5674810902243053,2.649075132453755,0.41040359560487155,-2.1096539696502172,"[-0.003641225959654548, 0.016279328522728065]",0.01668157857159117,1,0.01668157857159117,8,0.322380438117458
152782,0,,95.0456890428191,130.22249392224276,9,1.806782558028491,0.49362452537322,1.8530662327035097,3.6602366072925925,2.6406251320312695,0.06808755608381069,-0.3423160395210609,"[-0.011077023106707884, 0.03737370857865585]",0.038980694373354025,1,0.038980694373354025,9,0.3679738014990414
153161,0,,95.03847050342985,130.21793884638643,10,1.7555289088753294,0.4991890013763254,1.863579537047414,3.5167619960277983,2.651187632559371,1.8455788102677353,1.7774912541839245,"[-0.007218539389256762, -0.004555075856330859]",0.008535574202780952,1,0.008535574202780952,10,0.40922964433147596
152660,0,,95.04396070942433,130.193770615944,11,1.786542845749638,0.49070349408683017,1.8623310191374591,3.6407787335492428,2.6364001318200088,1.2312517879760487,-0.6143270222916866,"[0.005490205994476582, -0.02416823044242733]",0.024783981209241943,1,0.024783981209241943,11,0.4479888603521498
152509,0,,95.01807867414453,130.2082987097415,12,1.7335608495005723,0.522861983024465,1.838651341959225,3.3155228450018295,2.6026001301299972,2.3056639943930097,1.074412206416961,"[-0.025882035279792603, 0.014528093797508745]",0.02968072201974947,1,0.02968072201974947,12,0.4887120535059102
153094,0,,95.01624672226528,130.18868308972267,13,1.7719280061714888,0.48858823509627053,1.8526026694340572,3.6266284754530598,2.646962632348126,1.9891662658184301,-0.3164977285745796,"[-0.0018319518792537792, -0.019615620018839763]",0.019700979579995732,1,0.019700979579995732,13,0.5250002059246822
159691,0,,95.04715018972692,130.1357305380016,14,1.7809531381024772,0.4921077628492063,-1.271582378101194,3.6190307744610895,2.6892126344606355,0.6214008245815312,-1.367765441236899,"[0.0309034674616413, -0.052952551721062946]",0.06131066004313254,1,0.06131066004313254,14,0.554091002004878
159384,0,,95.03225302178454,130.1553986026959,15,1.8008278300482023,0.49366790044824654,-1.2837595627223986,3.6478527941822123,2.7251251362562545,3.021632177003047,2.4002313524215158,"[-0.014897167942379497, 0.019668064694286613]",0.024673029435440287,1,0.024673029435440287,15,0.5751208480808562
161810,0,,95.03737790004004,130.1498984319404,16,1.7790939548895954,0.5070094558662368,1.8470379037372595,3.5089956100522315,2.687100134354992,3.0397402088698335,0.018108031866786334,"[0.0051248782555006756, -0.0055001707555106805]",0.007517729409434645,1,0.007517729409434645,16,0.6006363075966891
159274,0,,94.93345266574721,130.46652771675605,17,1.8101213717717144,0.48364291968265494,1.8812500662171814,3.7426814248814724,2.649075132453768,2.7086461499496237,-0.3310940589202098,"[-0.10392523429283074, 0.31662928481566155]",0.3332484933584803,1,0.3332484933584803,17,0.625422133107793
160767,0,,94.76239488498038,130.94151999327897,18,1.7593458372813615,0.49180145938930675,-1.1776993517006495,3.577349769287031,2.6533001326650028,0.028523593499478635,-2.680122556450145,"[-0.1710577807668301, 0.47499227652292575]",0.5048548574761903,1,0.5048548574761903,18,0.6385541878260201
