IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
705,0,1859,1859.34,782,782.77,134.08,690,747.0,0.92,57.97,51.62,10.2,11.8,5.68,4.37,1.31,75.0,76.04,5935,8989,6859.93
707,0,159,159.65,769,769.43,87.15,412,434.0,0.95,35.47,31.07,11.4,11.54,3.11,2.69,0.71,40.43,36.77,5842,8909,6834.97
708,0,1649,1649.23,778,779.05,110.91,552,598.0,0.92,46.84,40.55,11.4,12.18,4.11,3.33,1.85,106.11,107.52,5791,9668,6931.72
709,0,1760,1760.82,764,764.75,107.7,557,596.0,0.93,45.4,40.04,12.17,12.15,3.73,3.3,3.01,172.41,174.98,5850,9723,7302.71
710,0,829,829.66,774,774.91,80.28,396,412.0,0.96,31.78,27.78,13.34,12.27,2.38,2.26,1.79,102.72,100.64,5596,8140,6416.6
711,0,585,584.98,781,780.94,138.51,709,806.0,0.88,58.83,51.86,9.43,12.89,6.24,4.02,0.55,31.8,32.94,5649,8584,6593.42
712,0,1807,1807.24,773,773.61,95.5,470,500.0,0.94,38.63,33.66,11.7,12.17,3.3,2.77,2.77,158.75,154.85,5948,9967,7291.85
713,0,712,712.39,770,770.84,84.87,413,436.0,0.95,34.37,30.12,12.17,11.87,2.82,2.54,3.0,171.63,175.41,5567,8660,6669.4
714,0,184,184.62,783,783.28,88.28,423,442.0,0.96,36.5,31.77,12.17,11.41,3.0,2.78,1.41,80.54,84.27,5737,8684,6680.43
715,0,678,678.48,772,772.14,80.63,372,387.0,0.96,33.14,29.12,11.05,11.09,3.0,2.63,3.05,174.81,177.94,5909,8525,6840.76
716,0,1721,1721.25,781,781.72,114.23,589,627.0,0.94,47.42,41.89,13.0,12.21,3.65,3.43,0.44,24.94,27.04,6107,9669,7212.41
717,0,59,59.79,782,782.74,81.5,371,394.0,0.94,32.2,28.2,12.08,11.53,2.67,2.45,0.45,25.77,30.62,5612,8456,6512.96
718,0,1783,1783.15,797,797.08,116.77,599,643.0,0.93,49.82,44.1,12.17,11.93,4.1,3.7,1.75,100.41,98.47,6004,9555,7087.57
719,0,116,116.69,791,791.92,104.81,517,549.0,0.94,44.29,38.8,11.18,11.63,3.96,3.34,1.08,61.7,60.88,5676,9279,6871.21
720,0,96,96.71,784,784.73,90.67,455,478.0,0.95,36.25,31.71,13.0,12.4,2.79,2.56,0.43,24.44,26.02,5672,9073,6595.53
721,0,168,168.94,791,791.76,88.53,441,465.0,0.95,35.9,31.41,12.37,12.13,2.9,2.59,1.35,77.12,79.3,5787,9228,6802.04
722,0,1796,1796.04,796,796.77,108.77,553,590.0,0.94,45.61,40.34,12.65,12.02,3.61,3.36,1.84,105.26,101.38,5757,9733,7052.57
723,0,1745,1745.34,786,786.35,116.91,597,635.0,0.94,49.4,43.31,11.7,11.99,4.22,3.61,0.37,21.37,19.88,5980,9758,7259.15
724,0,131,131.64,794,794.15,99.88,492,516.0,0.95,42.01,37.25,11.4,11.57,3.68,3.22,0.9,51.77,51.54,5783,9130,6771.38
725,0,550,550.44,804,805.05,124.77,658,708.0,0.93,53.46,47.51,12.17,12.36,4.39,3.84,1.44,82.48,84.12,5478,8823,6522.02
726,0,685,685.58,784,784.88,126.63,669,690.0,0.97,55.23,50.36,11.05,11.87,5.0,4.24,0.09,5.19,0.04,5885,8988,6889.52
727,0,1638,1639.0,808,808.06,126.28,642,688.0,0.93,55.23,49.11,11.05,11.51,5.0,4.27,1.48,84.81,85.79,5721,9426,6775.57
729,0,521,521.21,789,789.6,114.28,605,640.0,0.95,49.16,43.37,12.04,12.23,4.08,3.55,3.06,175.33,177.18,5602,8725,6616.37
730,0,1816,1816.53,804,804.76,111.15,571,602.0,0.95,47.17,40.54,12.65,12.05,3.73,3.36,1.94,111.12,113.04,5935,9557,7020.61
731,0,220,220.62,790,790.56,93.21,474,492.0,0.96,38.33,34.18,13.15,12.04,2.91,2.84,3.01,172.5,0.27,5473,8002,6320.27
732,0,258,258.44,795,795.12,95.94,475,503.0,0.94,39.29,34.49,12.65,11.97,3.11,2.88,2.88,165.26,168.67,5478,8228,6284.22
733,0,1659,1659.65,808,808.28,112.71,576,614.0,0.94,47.17,41.57,12.21,12.05,3.86,3.45,1.01,57.99,57.72,5959,9611,7202.21
734,0,1673,1673.56,810,810.68,120.47,613,675.0,0.91,50.99,45.11,12.08,12.28,4.22,3.67,1.12,64.44,63.74,5987,9624,7187.33
735,0,1771,1771.29,809,809.55,104.53,537,566.0,0.95,44.55,39.05,12.17,12.02,3.66,3.25,1.73,99.04,97.45,5898,9546,7009.78
736,0,35,35.65,800,800.65,79.15,379,395.0,0.96,31.4,27.64,12.81,11.84,2.45,2.33,0.65,37.23,42.56,5649,8380,6494.09
737,0,60,60.66,800,800.68,93.74,476,498.0,0.96,38.28,33.51,13.04,12.33,2.94,2.72,0.58,33.27,32.01,5566,8698,6711.96
738,0,431,431.23,794,794.88,123.11,678,708.0,0.96,53.24,46.84,13.15,12.58,4.05,3.72,3.05,174.61,178.0,5424,7794,6201.64
739,0,716,716.89,826,826.4,174.33,1237,1322.0,0.94,74.97,65.65,17.12,16.75,4.38,3.92,1.73,99.21,96.22,5914,8767,6908.95
740,0,1690,1690.01,814,813.97,111.6,577,617.0,0.94,47.3,41.58,11.18,12.22,4.23,3.4,1.34,76.55,78.6,5937,9648,7027.5
741,0,1734,1734.93,802,802.71,126.67,636,682.0,0.93,54.12,48.38,11.4,11.56,4.75,4.18,0.28,16.09,14.01,5935,9251,7089.4
742,0,90,90.12,807,807.82,90.57,435,464.0,0.94,37.01,32.28,11.4,11.82,3.25,2.73,0.67,38.42,39.14,6037,9295,7015.35
743,0,665,666.0,804,804.4,142.53,752,824.0,0.91,62.13,55.85,10.0,12.27,6.21,4.55,0.06,3.69,1.99,5843,9452,6902.97
744,0,1838,1838.98,823,823.51,122.81,633,674.0,0.94,52.0,45.78,11.7,12.1,4.44,3.78,1.97,112.62,113.27,5781,8800,6749.42
745,0,518,518.21,825,825.34,129.88,676,725.0,0.93,54.63,48.51,10.77,12.32,5.07,3.94,1.16,66.25,63.82,5673,8666,6637.54
746,0,184,184.96,818,818.65,88.87,457,478.0,0.96,35.44,31.16,13.6,12.69,2.61,2.46,1.86,106.39,100.25,5567,8749,6483.44
747,0,750,750.67,834,834.14,129.7,709,747.0,0.95,56.32,50.21,11.05,12.58,5.1,3.99,1.46,83.88,87.82,5604,9065,6540.66
748,0,1730,1730.24,816,816.84,116.43,575,621.0,0.93,49.24,43.9,10.2,11.62,4.83,3.78,0.23,12.91,13.22,5964,9311,7131.47
749,0,227,227.17,815,815.39,94.04,483,498.0,0.97,39.46,34.84,13.15,11.92,3.0,2.92,0.15,8.75,3.71,5585,8280,6443.86
750,0,268,268.32,815,815.14,96.63,490,499.0,0.98,41.19,36.53,12.17,11.6,3.39,3.15,0.1,5.57,1.1,5520,8449,6452.08
751,0,492,492.25,823,822.86,124.23,636,694.0,0.92,52.2,45.78,11.7,12.48,4.46,3.67,0.35,20.17,23.33,5527,8524,6489.81
752,0,164,164.22,827,827.85,92.87,467,489.0,0.96,38.33,33.79,13.6,12.01,2.82,2.81,1.31,74.88,80.97,5630,8409,6477.8
753,0,665,665.05,817,817.19,135.7,677,729.0,0.93,59.3,54.18,10.2,11.14,5.82,4.86,0.1,5.81,2.86,6095,9018,7042.51
754,0,36,36.45,829,829.03,83.36,380,408.0,0.93,33.24,28.76,11.4,11.48,2.92,2.51,1.84,105.71,106.04,5733,9273,6839.57
755,0,99,99.34,821,821.6,90.18,415,449.0,0.92,37.0,31.78,11.7,11.29,3.16,2.82,0.33,18.92,16.82,5988,9361,7053.29
756,0,60,60.69,829,829.15,89.4,447,468.0,0.96,36.8,31.99,11.31,12.17,3.25,2.63,0.75,42.8,40.77,5812,8979,6953.56
757,0,120,120.62,826,826.27,88.08,411,437.0,0.94,35.36,30.93,12.53,11.48,2.82,2.69,0.5,28.74,26.23,5819,9565,6848.57
758,0,733,733.27,833,833.19,84.87,435,453.0,0.96,34.06,29.29,14.0,12.73,2.43,2.3,1.63,93.37,93.3,5692,9036,6799.17
759,0,417,417.39,826,826.71,124.43,670,719.0,0.93,53.15,46.95,11.18,12.68,4.75,3.7,0.21,11.94,11.42,5621,8207,6364.68
760,0,619,619.2,825,826.08,139.25,732,812.0,0.9,61.0,53.4,10.2,12.54,5.98,4.26,2.96,169.61,170.68,5571,9227,6612.1
762,0,256,256.15,829,830.03,96.18,460,489.0,0.94,39.81,34.71,12.17,11.51,3.27,3.02,0.2,11.59,14.08,5689,8265,6541.85
763,0,679,679.54,829,829.64,126.53,648,692.0,0.94,55.08,49.14,10.0,11.87,5.51,4.14,3.09,176.88,179.21,5984,9141,7165.69
764,0,387,387.57,839,839.2,118.95,625,664.0,0.94,50.25,44.62,13.04,12.39,3.85,3.6,2.6,148.84,146.92,5555,8273,6393.89
765,0,1833,1833.85,849,849.11,113.5,583,619.0,0.94,47.8,41.36,13.6,12.15,3.51,3.41,1.85,105.78,107.46,5605,8458,6640.72
766,0,68,68.34,839,839.92,89.4,426,450.0,0.95,36.89,32.01,12.21,11.53,3.02,2.78,0.57,32.83,38.98,6057,8717,7043.08
767,0,134,134.06,834,835.02,79.94,371,391.0,0.95,31.62,27.27,12.65,11.68,2.5,2.34,0.32,18.43,19.82,5719,8429,6606.8
768,0,1704,1704.32,850,850.69,118.91,608,647.0,0.94,50.0,44.25,12.65,11.95,3.95,3.7,1.85,106.26,107.85,5785,8884,6845.88
769,0,1732,1732.02,834,834.05,115.7,616,649.0,0.95,49.25,43.73,12.17,12.36,4.05,3.54,0.1,5.83,2.84,5954,9485,7082.82
770,0,86,86.53,841,841.89,84.91,390,415.0,0.94,34.41,30.03,11.4,11.26,3.02,2.67,0.62,35.54,34.62,6096,9322,7129.25
771,0,218,218.64,838,838.12,94.87,492,514.0,0.96,39.32,34.65,13.15,12.28,2.99,2.82,0.13,7.31,4.17,5469,8377,6401.57
772,0,25,25.32,847,847.4,89.05,435,454.0,0.96,36.4,32.39,11.4,11.74,3.19,2.76,2.49,142.82,138.04,5714,8886,6763.02
773,0,1660,1660.2,839,839.68,106.04,551,571.0,0.96,45.28,40.21,12.17,11.86,3.72,3.39,3.03,173.66,177.18,5848,9051,6926.4
774,0,628,628.41,840,841.02,78.63,350,371.0,0.94,32.14,28.13,11.05,11.01,2.91,2.56,3.05,174.64,179.2,5843,9559,6974.78
775,0,349,349.2,854,854.82,101.15,492,522.0,0.94,41.63,36.63,12.08,11.72,3.45,3.12,1.99,114.1,117.21,5578,8661,6522.51
776,0,678,678.87,842,842.2,137.94,698,753.0,0.93,61.01,53.91,10.0,11.61,6.1,4.64,3.13,179.06,178.42,5843,9696,7113.25
777,0,105,105.49,846,846.26,77.6,362,382.0,0.95,30.68,26.46,11.7,11.76,2.62,2.25,0.33,19.03,20.64,5786,9229,6914.34
778,0,596,596.67,844,844.48,84.28,425,441.0,0.96,33.96,29.67,13.34,12.27,2.55,2.42,0.24,13.63,9.91,5658,8427,6463.51
779,0,1739,1739.07,851,851.54,115.05,575,611.0,0.94,47.93,42.31,10.77,11.84,4.45,3.57,0.41,23.36,25.07,5688,8987,6938.59
781,0,469,469.85,849,849.28,143.5,737,846.0,0.87,62.17,53.78,10.2,13.11,6.1,4.1,0.19,11.13,10.07,5675,8758,6724.14
782,0,429,429.64,853,854.01,80.33,380,400.0,0.95,30.48,27.27,12.81,12.19,2.38,2.24,0.86,48.99,54.48,5744,8865,6632.1
783,0,49,49.64,857,857.13,76.43,345,367.0,0.94,30.0,26.31,11.4,11.37,2.63,2.31,2.21,126.87,123.21,5819,8883,6830.11
784,0,1753,1753.0,860,860.71,112.37,574,610.0,0.94,47.8,42.32,11.4,11.93,4.19,3.55,0.65,37.35,37.13,5819,9066,6854.5
785,0,1779,1779.14,862,862.37,114.02,626,658.0,0.95,48.27,42.86,12.81,12.76,3.77,3.36,0.7,39.96,41.36,5718,9028,6808.03
786,0,1273,1273.43,860,860.64,163.2,889,1032.0,0.86,70.23,61.32,10.44,14.11,6.73,4.35,2.79,160.02,158.75,5649,8758,6466.41
787,0,635,635.4,853,853.95,75.46,342,358.0,0.96,30.27,26.4,12.17,11.18,2.49,2.36,0.13,7.59,6.83,5974,9217,6991.36
788,0,1673,1673.84,856,856.11,108.43,546,582.0,0.94,45.61,39.92,11.4,11.93,4.0,3.35,2.88,164.74,164.94,5831,8786,6883.48
789,0,664,664.56,854,854.05,73.46,322,341.0,0.94,29.61,25.63,12.17,10.79,2.43,2.37,2.94,168.31,173.09,6020,9181,7115.55
790,0,1801,1801.39,862,862.28,114.12,591,627.0,0.94,48.02,42.14,11.66,12.31,4.12,3.42,0.55,31.37,32.26,5829,8792,6765.66
791,0,383,383.47,868,868.69,114.61,571,614.0,0.93,49.41,43.81,11.4,11.62,4.33,3.77,2.2,125.94,128.48,5599,9227,6795.06
792,0,739,739.47,865,865.12,81.36,385,405.0,0.95,32.28,27.98,12.65,11.86,2.55,2.36,1.85,106.19,107.71,5777,8641,6756.89
793,0,487,487.77,860,860.39,97.6,487,513.0,0.95,40.16,35.53,12.65,11.9,3.18,2.99,0.33,18.89,17.31,5612,9008,6794.41
794,0,1252,1252.77,866,866.58,166.12,860,979.0,0.88,72.42,63.21,9.49,12.65,7.63,5.0,2.83,162.32,161.76,5720,9050,6737.71
795,0,66,66.94,871,871.67,93.46,445,471.0,0.94,38.47,33.96,12.17,11.42,3.16,2.97,1.73,98.97,93.33,6033,9334,6991.88
796,0,132,132.45,860,860.67,103.7,537,570.0,0.94,43.74,38.5,12.17,12.21,3.6,3.15,0.18,10.54,6.95,5644,8707,6562.56
797,0,87,87.61,864,864.49,81.25,381,405.0,0.94,32.2,27.83,12.08,11.86,2.67,2.35,2.69,154.23,152.14,5691,9340,6970.76
799,0,264,265.11,861,861.93,88.04,426,446.0,0.96,36.22,31.98,12.17,11.55,2.98,2.77,3.03,173.66,177.4,5618,8151,6534.63
800,0,341,341.77,870,871.03,77.11,338,363.0,0.93,30.36,26.18,11.7,11.25,2.59,2.33,1.87,107.24,102.53,5698,8661,6776.29
801,0,507,507.8,870,870.79,105.54,546,576.0,0.95,44.2,38.87,11.4,12.34,3.88,3.15,0.66,37.65,39.14,5761,9022,6832.46
802,0,299,299.08,863,863.72,83.8,404,420.0,0.96,34.21,30.07,12.37,11.64,2.77,2.58,2.88,164.74,174.54,5522,8638,6564.42
803,0,448,448.88,866,866.44,93.7,456,483.0,0.94,39.46,34.56,12.17,11.51,3.24,3.0,0.15,8.75,6.55,5812,9159,6868.94
804,0,660,660.12,868,869.17,133.25,652,737.0,0.88,56.89,50.22,8.25,11.97,6.9,4.2,2.96,169.88,169.9,5881,9366,6942.66
805,0,579,579.73,870,870.84,128.43,695,743.0,0.94,54.82,48.69,11.4,12.55,4.81,3.88,0.26,14.8,11.98,5580,8559,6447.11
806,0,234,234.95,876,876.46,83.25,398,418.0,0.95,34.06,28.62,12.81,11.93,2.66,2.4,0.87,49.76,52.81,5704,8782,6645.94
807,0,1652,1652.18,869,869.67,110.28,551,585.0,0.94,46.32,41.51,11.18,11.67,4.14,3.56,0.24,13.74,9.18,5681,8476,6560.2
808,0,412,412.64,878,878.43,80.67,369,391.0,0.94,31.89,27.9,12.04,11.59,2.65,2.41,0.85,48.81,54.77,5833,9341,6850.9
809,0,529,529.03,882,882.11,97.64,497,524.0,0.95,40.46,35.0,12.81,12.29,3.16,2.85,0.87,50.01,51.08,5735,9235,6686.01
810,0,376,376.27,881,881.78,92.81,441,469.0,0.94,39.62,33.82,11.31,11.37,3.5,2.98,2.39,137.05,137.26,5984,8971,6958.8
811,0,121,121.92,875,875.6,96.53,473,505.0,0.94,39.81,35.1,12.17,11.77,3.27,2.98,2.94,168.41,170.94,5469,8675,6644.05
812,0,268,268.19,878,878.91,85.25,399,418.0,0.95,34.01,29.85,12.08,11.62,2.82,2.57,0.42,24.3,26.37,5694,8799,6708.25
814,0,206,206.04,879,879.22,89.01,435,456.0,0.95,36.06,31.49,12.65,11.96,2.85,2.63,0.34,19.44,17.88,5566,8460,6547.23
815,0,309,309.69,878,878.12,116.04,604,618.0,0.98,50.16,45.43,12.0,11.66,4.18,3.9,3.06,175.43,0.13,5758,8656,6819.22
816,0,638,638.02,879,879.61,76.04,350,369.0,0.95,30.07,26.44,12.0,11.42,2.51,2.32,3.08,176.19,174.91,5821,9061,6902.45
817,0,86,86.93,890,890.42,94.57,467,496.0,0.94,38.83,34.13,11.66,11.94,3.33,2.86,2.17,124.51,123.5,5724,9452,6839.91
818,0,162,162.3,886,886.92,83.74,406,420.0,0.97,34.66,29.8,12.73,11.81,2.72,2.52,0.81,46.17,43.49,5678,8300,6629.29
819,0,428,428.61,888,888.44,119.05,594,639.0,0.93,50.61,44.25,11.18,11.76,4.53,3.76,0.52,29.6,28.62,5981,9105,7050.33
820,0,503,503.42,892,892.57,110.37,536,573.0,0.94,46.86,41.23,12.04,11.39,3.89,3.62,0.88,50.19,46.45,5993,9038,7055.94
821,0,102,102.96,890,890.88,85.84,383,410.0,0.93,34.54,30.18,11.7,11.02,2.95,2.74,1.96,112.11,113.92,5709,9043,6876.25
822,0,365,365.1,888,888.67,88.81,427,445.0,0.96,37.2,32.51,11.4,11.32,3.26,2.87,2.51,143.75,140.47,5978,9257,7062.66
823,0,1692,1691.99,884,884.7,119.6,600,652.0,0.92,50.45,45.11,11.18,11.77,4.51,3.83,0.24,13.76,12.03,5662,7947,6493.26
824,0,472,472.08,887,887.98,100.67,515,542.0,0.95,41.23,36.28,13.0,12.33,3.17,2.94,2.74,157.17,158.2,5708,9638,6898.34
825,0,668,668.61,883,883.5,80.63,360,381.0,0.94,32.56,29.07,11.18,10.8,2.91,2.69,2.96,169.38,172.62,6049,9225,6999.07
826,0,1241,1241.61,884,884.81,88.53,443,460.0,0.96,36.67,31.72,12.17,12.02,3.01,2.64,0.19,11.0,9.73,5563,8974,6623.88
827,0,840,840.05,896,896.49,147.44,775,839.0,0.92,63.53,56.54,11.18,12.4,5.68,4.56,0.49,28.18,27.41,5520,8241,6335.99
828,0,757,757.44,891,891.56,145.74,767,839.0,0.91,62.82,55.82,10.2,12.29,6.16,4.54,2.9,166.18,165.89,5598,8295,6415.54
829,0,1272,1272.35,889,889.08,87.94,443,465.0,0.95,35.9,30.98,12.17,12.31,2.95,2.52,0.22,12.88,11.67,5657,9027,6776.78
830,0,1786,1786.77,890,890.05,107.01,542,572.0,0.95,45.35,39.33,12.37,11.97,3.67,3.29,2.9,165.96,165.45,5782,8649,6574.92
831,0,173,173.56,894,894.31,88.57,418,443.0,0.94,36.62,31.81,10.82,11.32,3.39,2.81,0.61,34.99,37.32,5884,8859,6867.97
832,0,564,564.41,895,895.06,129.64,633,689.0,0.92,55.15,49.7,9.85,11.44,5.6,4.34,2.75,157.62,157.03,5680,9167,6763.14
834,0,320,320.53,904,904.19,119.44,585,625.0,0.94,52.2,45.64,10.0,11.33,5.22,4.03,0.93,53.57,51.44,6089,9467,7207.49
835,0,240,240.82,895,895.35,81.25,375,400.0,0.94,31.91,27.85,13.04,11.59,2.45,2.4,0.56,32.2,28.8,5697,8996,6740.47
836,0,302,302.9,890,890.36,89.21,420,427.0,0.98,38.12,33.68,11.0,10.85,3.47,3.1,3.06,175.49,179.13,5913,9064,7005.37
837,0,50,50.49,893,893.43,84.04,415,434.0,0.96,33.24,29.29,13.15,12.22,2.53,2.4,3.02,173.09,174.86,5594,8881,6647.67
838,0,344,344.16,899,898.97,70.63,325,338.0,0.96,27.46,23.95,12.17,11.62,2.26,2.06,1.39,79.51,89.11,5810,9682,7144.58
839,0,436,436.81,898,898.64,95.5,436,473.0,0.92,39.66,34.36,10.82,11.09,3.67,3.1,0.59,33.69,30.22,6056,9468,7268.31
840,0,656,656.27,896,896.63,126.18,644,708.0,0.91,53.76,48.0,10.2,11.93,5.27,4.02,2.97,170.36,173.25,5841,9265,6925.77
841,0,185,185.6,901,901.41,89.15,407,437.0,0.93,36.62,31.91,10.82,11.08,3.39,2.88,0.61,34.99,34.08,5888,9538,6883.73
842,0,214,214.75,902,902.87,83.74,390,411.0,0.95,34.21,29.63,11.4,11.4,3.0,2.6,0.91,52.13,50.11,5839,8945,6980.74
843,0,707,707.4,898,898.45,77.6,362,382.0,0.95,30.08,26.17,12.65,12.02,2.38,2.18,0.27,15.42,21.28,5709,8565,6558.11
844,0,72,72.46,907,907.78,85.36,397,424.0,0.94,34.01,29.49,12.08,11.6,2.82,2.54,1.15,65.7,71.73,5943,9065,6884.97
845,0,365,365.53,907,907.1,90.81,427,454.0,0.94,38.29,33.34,10.0,11.18,3.83,2.98,2.28,130.76,133.19,6128,9586,7231.3
847,0,1192,1192.02,906,906.74,95.64,469,493.0,0.95,39.45,34.87,13.04,11.67,3.03,2.99,0.53,30.47,35.06,5559,8157,6350.0
848,0,1290,1290.69,906,906.67,82.33,414,429.0,0.97,32.65,28.09,12.81,12.61,2.55,2.23,2.44,139.97,137.97,5727,8902,6691.54
849,0,134,134.07,905,905.66,87.25,407,433.0,0.94,35.36,30.99,12.53,11.37,2.82,2.73,0.5,28.74,26.91,5689,8737,6802.87
850,0,468,468.83,906,906.72,99.15,477,506.0,0.94,41.18,36.03,12.53,11.49,3.29,3.14,2.63,150.95,151.81,5861,9524,7049.86
851,0,616,616.74,905,905.78,79.25,364,387.0,0.94,30.89,26.72,12.53,11.82,2.47,2.26,0.51,29.05,30.28,5686,9238,6756.43
852,0,406,406.76,908,908.46,97.98,454,487.0,0.93,40.5,35.64,10.82,11.17,3.74,3.19,2.57,147.09,148.24,5996,9395,7109.23
853,0,287,287.89,903,903.67,80.28,373,391.0,0.95,32.76,28.25,12.37,11.48,2.65,2.46,0.22,12.34,8.07,5875,9316,7003.34
854,0,505,505.26,914,914.26,97.98,476,507.0,0.94,40.31,35.31,12.53,11.75,3.22,3.01,1.05,60.26,60.34,5893,9099,6998.03
855,0,539,539.25,904,904.64,100.28,493,525.0,0.94,42.43,37.32,11.18,11.53,3.79,3.24,0.14,8.13,5.39,5932,9092,7002.35
856,0,716,716.62,915,915.76,142.27,750,845.0,0.89,61.29,53.06,9.43,13.28,6.5,4.0,0.59,33.69,32.48,5658,9920,6743.19
857,0,257,257.51,905,905.54,77.11,358,374.0,0.96,30.27,26.39,13.15,11.65,2.3,2.27,0.13,7.59,179.79,5731,9144,6848.11
858,0,633,633.9,928,927.97,127.6,649,709.0,0.92,54.74,48.97,10.2,11.78,5.37,4.16,1.41,80.54,81.2,5729,9506,7033.69
859,0,680,680.68,911,911.11,82.08,374,399.0,0.94,32.28,28.34,11.4,11.51,2.83,2.46,0.28,16.19,27.79,5921,9292,6974.87
860,0,188,188.29,919,919.11,98.47,486,514.0,0.95,41.4,36.39,11.4,11.57,3.63,3.15,0.92,52.85,51.56,5906,9534,6991.78
861,0,397,397.63,917,917.11,117.88,556,617.0,0.9,49.4,43.77,8.94,11.53,5.52,3.8,2.59,148.24,149.66,5832,9267,6994.48
862,0,859,859.0,935,935.76,157.15,808,920.0,0.88,68.66,60.7,10.2,12.58,6.73,4.83,1.79,102.62,102.69,5532,8124,6419.41
863,0,325,325.13,918,918.14,90.57,418,443.0,0.94,37.64,32.45,10.0,11.16,3.76,2.91,0.88,50.39,53.59,6004,9868,7237.46
864,0,458,458.27,915,915.55,94.57,432,461.0,0.94,39.41,34.17,11.4,10.91,3.46,3.13,2.52,144.29,148.15,6093,9356,7199.82
865,0,655,655.78,918,918.51,78.08,354,371.0,0.95,32.2,27.47,11.4,11.07,2.82,2.48,0.94,53.84,52.98,5806,9241,7083.29
866,0,217,217.68,918,918.94,97.4,467,496.0,0.94,39.66,35.04,12.21,11.6,3.25,3.02,0.59,33.69,31.88,5698,9345,7019.17
867,0,752,752.7,936,937.04,142.77,754,815.0,0.93,62.37,56.04,11.18,11.94,5.58,4.69,1.78,102.03,98.91,5648,9224,6644.9
868,0,1106,1106.42,936,936.38,139.98,738,800.0,0.92,60.08,53.37,11.4,12.49,5.27,4.27,1.25,71.57,71.99,5580,7744,6292.07
869,0,154,154.34,915,915.12,82.53,384,405.0,0.95,33.54,28.96,12.17,11.4,2.76,2.54,0.18,10.3,7.79,5696,9066,6915.29
870,0,552,552.36,915,915.29,125.36,599,652.0,0.92,54.23,48.46,9.0,11.1,6.03,4.36,0.09,5.29,5.03,6048,9237,7094.04
872,0,590,590.21,917,917.53,75.94,344,369.0,0.93,29.12,25.19,12.37,11.79,2.35,2.14,0.28,15.95,17.25,5706,9474,6828.9
873,0,291,291.63,924,924.4,83.98,377,395.0,0.95,35.0,30.91,11.4,10.51,3.07,2.94,0.93,53.13,51.33,6094,9342,7263.58
874,0,448,448.6,924,924.69,116.47,573,617.0,0.93,49.93,43.6,10.0,11.75,4.99,3.71,2.57,147.26,148.45,5996,9293,7024.89
875,0,276,276.77,922,922.22,71.25,316,329.0,0.96,28.6,24.73,11.4,10.92,2.51,2.26,0.64,36.47,39.23,5968,9243,7110.79
876,0,1244,1244.38,920,920.75,93.36,469,491.0,0.96,38.28,33.24,11.7,12.18,3.27,2.73,2.8,160.14,163.34,5506,8311,6471.73
877,0,100,100.07,920,920.45,100.28,511,535.0,0.96,42.43,37.28,12.17,11.97,3.49,3.11,3.0,171.87,174.54,5620,9109,6811.38
878,0,683,683.27,924,924.5,81.74,358,381.0,0.94,32.02,28.4,11.4,11.01,2.81,2.58,0.67,38.66,34.57,5988,9437,7048.78
879,0,233,233.28,933,933.43,100.57,464,498.0,0.93,41.18,36.61,10.3,11.11,4.0,3.29,1.06,60.95,63.9,5988,9347,7094.58
880,0,252,252.31,928,928.63,86.57,404,426.0,0.95,35.81,30.82,12.21,11.23,2.93,2.75,0.94,54.09,53.11,5946,9424,7109.85
881,0,351,351.55,920,920.5,85.46,401,421.0,0.95,35.51,30.8,12.17,11.38,2.92,2.71,2.97,170.27,175.84,6032,9487,7255.09
882,0,130,130.73,936,936.32,102.18,498,536.0,0.93,41.19,36.46,12.17,12.01,3.39,3.04,1.47,84.43,85.43,5806,8996,6884.6
883,0,618,618.4,944,944.15,135.01,688,767.0,0.9,58.86,51.81,9.22,12.19,6.38,4.25,1.4,80.22,80.92,5810,9332,7061.13
884,0,1162,1162.05,929,929.27,91.4,458,482.0,0.95,36.89,32.39,13.04,12.26,2.83,2.64,0.57,32.83,35.63,5570,8861,6557.72
885,0,1216,1216.32,932,932.55,84.87,429,450.0,0.95,33.96,29.67,13.34,12.41,2.55,2.39,1.33,76.37,82.26,5652,8541,6599.79
886,0,1312,1312.91,930,929.97,81.15,399,413.0,0.97,32.65,28.63,12.81,12.03,2.55,2.38,2.27,130.03,135.41,5667,8477,6541.91
887,0,156,156.31,928,928.82,95.6,466,501.0,0.93,38.9,34.3,12.65,11.93,3.08,2.87,0.31,17.97,15.73,5784,9373,6884.08
888,0,42,42.22,934,934.58,101.88,518,547.0,0.95,42.44,37.01,13.04,12.1,3.25,3.06,0.6,34.44,36.17,5677,8886,6712.58
889,0,603,603.96,933,933.99,74.14,333,344.0,0.97,29.41,25.87,12.65,11.13,2.33,2.32,1.26,72.18,84.76,5961,9226,7018.84
890,0,1281,1281.92,927,927.95,87.7,428,455.0,0.94,34.93,30.47,12.37,12.15,2.82,2.51,0.23,13.24,11.72,5765,8887,6818.79
