Cell ID,Area [microns²],Mean Area [microns²],Normalized Area
6,1.6213647055466907,4.043409857510409,0.40098945263614466
14,2.3321708318912426,4.043409857510409,0.5767831889610114
67,4.1481967230299395,4.043409857510409,1.0259154696684767
70,3.539271519362848,4.043409857510409,0.8753185168178903
71,3.273356093092527,4.043409857510409,0.8095533741187405
72,4.119288866858187,4.043409857510409,1.0187660939706216
76,4.631851626082702,4.043409857510409,1.1455310713751403
77,2.8033878831830252,4.043409857510409,0.6933227107748892
78,2.343384352043565,4.043409857510409,0.5795564720432332
79,3.4199340544690244,4.043409857510409,0.84580445094298
80,4.220410458747356,4.043409857510409,1.0437750827827108
82,4.008149548529223,4.043409857510409,0.991279561008219
83,4.20631985067291,4.043409857510409,1.0402902497900144
85,3.384001921757111,4.043409857510409,0.8369178591854881
86,4.07997873654433,4.043409857510409,1.009044069318374
87,4.614046323434566,4.043409857510409,1.1411275349354535
88,3.1112466122742033,4.043409857510409,0.7694611038490782
89,3.9072118975591055,4.043409857510409,0.9663160637306348
90,3.5005754510653118,4.043409857510409,0.8657483595345121
91,5.167375786069513,4.043409857510409,1.2779747708413483
92,18.09876763830219,4.043409857510409,4.47611503065531
93,2.4025211315600457,4.043409857510409,0.5941819445034731
94,3.9386226914404343,4.043409857510409,0.9740844560005861
95,2.700145905509459,4.043409857510409,0.6677893166071424
96,4.778454245049288,4.043409857510409,1.181788246416221
97,4.3414816089637815,4.043409857510409,1.0737179167973092
98,3.7289939266054204,4.043409857510409,0.9222399059247041
99,3.4828167957238736,4.043409857510409,0.8613563597206786
100,2.8647163215608407,4.043409857510409,0.708490215563923
101,7.452706549445462,4.043409857510409,1.8431736608650924
102,2.4897112185397705,4.043409857510409,0.6157454490830976
103,4.312062612633102,4.043409857510409,1.0664421279538816
104,2.674308787769682,4.043409857510409,0.6613993836915399
105,4.255382449566467,4.043409857510409,1.0524242160765203
106,3.0898932629333102,4.043409857510409,0.7641800786516868
107,4.2106817363653075,4.043409857510409,1.041369013963351
108,3.2840143176452274,4.043409857510409,0.8121893237078981
109,3.5994348618606677,4.043409857510409,0.8901978747405281
110,3.761926065650434,4.043409857510409,0.9303845512130969
111,3.5817973530257636,4.043409857510409,0.8858358363975332
113,3.940872906598332,4.043409857510409,0.9746409702391114
114,4.744909735818345,4.043409857510409,1.1734921521757036
115,10.241486637551079,4.043409857510409,2.5328836300203617
116,2.320993572756241,4.043409857510409,0.574018873808977
117,3.063980004500208,4.043409857510409,0.7577713149234762
119,2.8580986558424057,4.043409857510409,0.7068535608710669
120,5.365495689248184,4.043409857510409,1.3269729951521174
121,3.100033637032064,4.043409857510409,0.7666879555318696
122,5.2352638302180186,4.043409857510409,1.294764571168517
123,18.22316284583903,4.043409857510409,4.506879957269363
124,4.805507000484223,4.043409857510409,1.1884788259983738
125,4.818929217138043,4.043409857510409,1.191798355090605
126,5.0366455897516555,4.043409857510409,1.2456431000672283
127,3.829798709881234,4.043409857510409,0.9471705428940368
128,3.0682470851477763,4.043409857510409,0.7588266322912277
129,3.3894324832465648,4.043409857510409,0.8382609239948511
130,5.849682311195453,4.043409857510409,1.446720099455165
131,2.515119601987683,4.043409857510409,0.6220293491435177
132,3.775442653588176,4.043409857510409,0.9337274198348954
133,3.2233400948361197,4.043409857510409,0.7971836169041693
134,3.2019477015200803,4.043409857510409,0.7918929355065603
135,3.271596294124898,4.043409857510409,0.8091181476565107
136,8.358682768933063,4.043409857510409,2.0672360862471746
137,5.016525328314174,4.043409857510409,1.2406670372522977
138,9.966909263121032,4.043409857510409,2.4649762488479996
139,4.690059989644893,4.043409857510409,1.159926931704281
141,4.095905067622593,4.043409857510409,1.0129829060031292
142,4.309235347526763,4.043409857510409,1.0657429000235032
143,3.021924914169177,4.043409857510409,0.7473704177072527
144,3.7298802808004714,4.043409857510409,0.9224591155092592
145,7.784425920959187,4.043409857510409,1.925213172862021
146,4.434542071608316,4.043409857510409,1.0967332592740755
147,4.752576852213971,4.043409857510409,1.175388352824615
148,5.510642774034523,4.043409857510409,1.3628701932847127
149,2.11860810984631,4.043409857510409,0.5239657082774117
150,2.4662932112902243,4.043409857510409,0.6099538009260234
151,3.357246631952917,4.043409857510409,0.8303008476167753
152,4.534895050555126,4.043409857510409,1.1215521577986487
153,4.049171096163764,4.043409857510409,1.00142484656673
154,2.0763527494882337,4.043409857510409,0.5135152810768179
155,4.846291142755174,4.043409857510409,1.1985653974091837
156,3.232334920758842,4.043409857510409,0.7994081813781404
157,2.915376025389763,4.043409857510409,0.7210191714734567
158,5.80572276706012,4.043409857510409,1.435848200319419
159,2.882826866446671,4.043409857510409,0.7129692432964668
160,4.550153426690141,4.043409857510409,1.1253257985307832
162,5.765237890574573,4.043409857510409,1.4258356421291214
163,2.760369705130507,4.043409857510409,0.6826836265443816
164,2.1625465386892526,4.043409857510409,0.5348323852632556
165,4.894819631865115,4.043409857510409,1.2105672697941465
167,3.373375340021209,4.043409857510409,0.834289735371583
168,2.1359442492586083,4.043409857510409,0.5282532131367318
169,3.3085987917289414,4.043409857510409,0.8182694577902864
170,2.8598893226563287,4.043409857510409,0.7072964214459346
171,6.115763048704776,4.043409857510409,1.512526126270649
172,3.0762209763635373,4.043409857510409,0.7607987032651731
173,6.135181133031077,4.043409857510409,1.5173285294428709
174,5.235361513457576,4.043409857510409,1.2947887297977432
175,3.5103312565244216,4.043409857510409,0.8681611264324779
176,4.770412474197066,4.043409857510409,1.179799387721304
177,2.598939796197902,4.043409857510409,0.6427594252832213
178,4.310148044835121,4.043409857510409,1.0659686246817797
179,2.9746446607786448,4.043409857510409,0.7356772540021902
180,3.925034383279759,4.043409857510409,0.970723849819287
181,2.9764834943433223,4.043409857510409,0.7361320269857555
182,3.804368049863495,4.043409857510409,0.9408811334812108
183,4.644716260762425,4.043409857510409,1.1487127015172907
184,8.428616110386539,4.043409857510409,2.0845317213467376
185,10.320537470473885,4.043409857510409,2.5524341667476675
186,3.3274692016751,4.043409857510409,0.8229364123190507
187,5.697374134258572,4.043409857510409,1.4090518485718229
188,5.172800733750056,4.043409857510409,1.2793164472658805
189,17.146276841569165,4.043409857510409,4.240548805538698
190,3.4828980610620395,4.043409857510409,0.8613764579400107
191,4.250210532316864,4.043409857510409,1.0511451181290303
192,3.447036720240477,4.043409857510409,0.8525073741505076
193,2.6781903334948267,4.043409857510409,0.6623593520998712
195,4.513715381117779,4.043409857510409,1.1163140864223307
196,3.106121667089954,4.043409857510409,0.7681936228454569
197,3.1499899416219614,4.043409857510409,0.7790429495469103
198,4.309729726197576,4.043409857510409,1.0658651677846835
199,4.72251694086184,4.043409857510409,1.1679540554341843
200,4.824833129965742,4.043409857510409,1.1932584872651193
201,7.7993143650494625,4.043409857510409,1.9288953234762165
203,6.529503706125158,4.043409857510409,1.614850815580065
204,3.05783516933802,4.043409857510409,0.7562515987980445
205,15.488799540935833,4.043409857510409,3.830628129910266
206,3.7499508938507864,4.043409857510409,0.9274228994830839
207,2.8026004793632358,4.043409857510409,0.6931279732025091
208,3.234724900733594,4.043409857510409,0.7999992616937589
209,3.200527261255082,4.043409857510409,0.7915416378852321
210,3.692815717954589,4.043409857510409,0.913292455647401
211,3.000930787835493,4.043409857510409,0.7421782341113482
212,3.9076489951326168,4.043409857510409,0.9664241649592796
213,3.4961530111812924,4.043409857510409,0.8646546193400064
214,5.366692929106508,4.043409857510409,1.3272690917390366
215,3.37446072972521,4.043409857510409,0.8345581696244166
216,4.36920950879461,4.043409857510409,1.0805754703988382
217,14.28084827017753,4.043409857510409,3.5318824391872243
218,5.201261888881435,4.043409857510409,1.2863553466439668
