SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD
171690,0,,71.46235008376637,53.4766953513606,0,2.3560177097120807,0.4827031442692902,0.7210039837927525,4.88088328755055,3.4116876705843744,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0
173897,0,,72.04243762136213,53.398778912188995,1,2.35358728936575,0.48408290009548594,0.9605172537304534,4.8619508949841075,3.510975175548755,,,"[0.5800875375957588, -0.07791643917160229]",0.5852969526377981,1,0.5852969526377981,1,1.2922761015309823
171439,0,,72.16486168612735,53.72503505572572,2,2.2798427111861455,0.49041494721040213,0.8548245924823368,4.648803475820706,3.3419751670987567,1.3453353258261536,,"[0.1224240647652266, 0.3262561435367246]",0.348469113163701,1,0.348469113163701,2,3.2103178077743206
171814,0,,72.03396783057968,54.007300713244646,3,2.4072276248961404,0.46669034718440744,1.17101950154144,5.158083168891753,3.3166251658312587,0.793189742783183,-0.5521455830429706,"[-0.13089385554766864, 0.28226565751892707]",0.3111383982004249,1,0.3111383982004249,3,4.841337706705301
171989,0,,72.56114816050022,55.40116107304415,4,2.3835547023728982,0.47318064885779804,1.3521985940883297,5.0373038460607305,3.4307001715350167,0.7957966756280219,0.0026069328448389273,"[0.5271803299205402, 1.393860359799504]",1.4902234070351776,1,1.4902234070351776,4,6.419596047004006
171843,0,,72.78582999622553,56.29563259551884,5,2.4329601286770104,0.4707884523231333,1.406862300735062,5.167841557437158,3.413800170690006,0.11548935778494736,-0.6803073178430745,"[0.2246818357253062, 0.8944715224746886]",0.9222587661947599,1,0.9222587661947599,5,7.995756310833834
172127,0,,72.71818599632275,56.20982679721729,6,2.3689356794522163,0.48355955211260865,0.9678839609850363,4.898953332847309,3.4581626729081236,2.7201009036528334,2.6046115458678862,"[-0.06764399990278491, -0.08580579830154988]",0.10926273722094933,1,0.10926273722094933,6,10.002337392541445
171767,0,,71.53000740164161,55.35727991016233,7,2.34184445328345,0.48748219368969936,0.8675276893706279,4.803958962189543,3.449712672485638,0.280816116703863,-2.4392847869489707,"[-1.1881785946811334, -0.852546887054956]",1.4623968570417296,1,1.4623968570417296,7,12.37047650684744
171447,0,,71.41955227809544,56.33456216369734,8,2.343337923282211,0.5033114559050652,0.44858230292185675,4.655840624704979,3.4307001715350065,2.0806417831474233,1.7998256664435603,"[-0.11045512354617415, 0.9772822535350087]",0.9835044165595118,1,0.9835044165595118,8,15.439769863354195
171414,0,,72.73548329987909,55.70018657769779,9,2.394013292119071,0.4853670472167248,0.3983358639222627,4.932377065660377,3.422250171112509,2.1325453767188796,0.05190359357145624,"[1.3159310217836548, -0.6343755859995497]",1.460858253974302,1,1.460858253974302,9,19.31066594983257
172920,0,,73.26257672670474,55.96773407344435,10,2.4610937796462418,0.48404055838972837,0.2997119700553843,5.084478432620673,3.525762676288134,0.9189052775249612,-1.2136400991939182,"[0.527093426825644, 0.26754749574655534]",0.5911084021421567,1,0.5911084021421567,10,23.139349804296437
172228,0,,74.36461837379277,56.42006068100778,11,2.353513692120276,0.46936565750471715,0.5950550846835988,5.014243489036313,3.4750626737531247,0.0802239207401015,-0.8386813567848597,"[1.1020416470880292, 0.45232660756343535]",1.1912578024199223,1,1.1912578024199223,11,26.59424926772632
172558,0,,75.49914075983297,56.50100945303309,12,2.3734978493259953,0.4887264890563466,0.08035663547056071,4.856495202273246,3.5468876773443876,0.3182476338317244,0.2380237130916229,"[1.134522386040203, 0.08094877202530881]",1.1374065887442188,1,1.1374065887442188,12,30.089757745366843
171350,0,,74.59718768180608,56.27578387248436,13,2.37922883731282,0.4936659040268975,0.04400949499888769,4.819512180009068,3.529987676499381,2.968117939547375,2.6498703057156505,"[-0.9019530780268923, -0.22522558054873087]",0.929648276013944,1,0.929648276013944,13,33.26162340289351
198666,0,,74.83872130862159,56.27973755206294,14,2.3644375181817505,0.4904933821551137,0.07422718075517554,4.82052888826545,3.456050172802503,2.913255724783804,-0.05486221476357089,"[0.24153362681551016, 0.003953679578579283]",0.24156598366670792,1,0.24156598366670792,14,37.899420727213496
199502,0,,76.17334985755346,55.86841892040708,15,2.41345964632597,0.4811415522208291,-0.16433443062402084,5.016111444097987,3.491962674598139,0.3153207495088258,-2.597934975274978,"[1.3346285489318745, -0.4113186316558597]",1.3965730845076636,1,1.3965730845076636,15,43.23863903877762
198435,0,,77.35642689784056,55.83658921286277,16,2.3764046918521022,0.4985863766171019,-0.08050145931509625,4.766284847123097,3.415912670795629,0.2720554636349944,-0.04326528587383144,"[1.1830770402871025, -0.03182970754431125]",1.1835051387876803,1,1.1835051387876803,16,48.30016054632516
194486,0,,79.15406594061349,55.91695533324833,17,2.3584321559067236,0.5125522807654783,0.028170726079341263,4.601349451385701,3.4623876731193923,0.07157441766046621,-0.20048104597452818,"[1.7976390427729285, 0.08036612038556257]",1.79943458936617,1,1.79943458936617,17,52.10280300647238
192450,0,,78.64072480211051,55.79942895790468,18,2.3447794325036786,0.5195177155156907,-0.02974105047827752,4.51337723907292,3.4412626720631234,2.9612041724853233,2.889629754824857,"[-0.5133411385029802, -0.11752637534365107]",0.5266227999061118,1,0.5266227999061118,18,53.3168900109958
